Col1,Col2,Actual,Predicted
50,50,S34,S67
58,58,S34,S8
53,53,S34,S9
53,53,S34,S34
54,54,S34,S72
33,33,S35,S50
35,35,S35,S50
29,29,S35,S35
31,30,S35,S35
33,33,S35,S50
34,34,S35,S50
39,39,S36,S17
37,37,S36,S36
34,34,S36,S72
36,35,S36,S72
37,34,S36,S72
41,40,S36,S17
42,42,S37,S37
42,42,S37,S50
45,45,S37,S8
41,41,S37,S37
46,44,S37,S37
40,41,S37,S37
77,77,S38,S46
87,88,S38,S46
73,71,S38,S21
40,38,S38,S16
53,53,S38,S46
57,56,S38,S46
36,36,S39,S50
33,33,S39,S50
34,34,S39,S39
37,37,S39,S50
38,39,S39,S50
40,39,S39,S50
45,49,S40,S5
52,51,S40,S8
48,49,S40,S8
48,48,S40,S5
52,51,S40,S50
52,51,S40,S40
45,46,S41,S37
46,47,S41,S37
48,48,S41,S37
43,43,S41,S37
42,43,S41,S66
41,42,S41,S37
67,68,S42,S59
76,75,S42,S59
67,66,S42,S67
71,71,S42,S8
69,69,S42,S8
71,72,S42,S20
77,76,S43,S9
74,75,S43,S8
74,75,S43,S39
77,77,S43,S8
84,83,S43,S24
81,80,S43,S65
41,42,S44,S50
44,44,S44,S50
43,43,S44,S37
43,43,S44,S21
45,45,S44,S50
42,42,S44,S50
35,36,S45,S37
43,42,S45,S37
40,40,S45,S37
44,44,S45,S45
45,44,S45,S37
41,41,S45,S37
58,58,S46,S44
55,55,S46,S50
59,59,S46,S39
60,60,S46,S59
52,52,S46,S52
58,58,S46,S46
47,47,S47,S50
31,31,S47,S21
40,39,S47,S18
29,30,S47,S8
32,32,S47,S21
34,34,S47,S50
82,82,S48,S8
97,97,S48,S8
88,88,S48,S67
94,95,S48,S67
94,93,S48,S50
81,81,S48,S50
42,41,S49,S19
41,42,S49,S21
45,45,S49,S21
47,47,S49,S21
46,46,S49,S21
45,45,S49,S10
44,46,S50,S37
43,43,S50,S37
44,44,S50,S37
42,46,S50,S66
50,49,S50,S50
43,43,S50,S50
41,40,S51,S51
42,42,S51,S51
41,41,S51,S51
44,43,S51,S9
44,44,S51,S8
46,46,S51,S9
40,40,S52,S10
41,40,S52,S10
40,40,S52,S10
36,36,S52,S9
40,40,S52,S50
33,33,S52,S8
49,50,S53,S24
48,48,S53,S16
47,48,S53,S24
48,48,S53,S67
45,47,S53,S67
50,50,S53,S24
44,44,S54,S37
47,46,S54,S54
46,46,S54,S37
47,46,S54,S37
44,45,S54,S37
44,44,S54,S37
52,52,S55,S36
49,50,S55,S12
49,49,S55,S12
50,50,S55,S12
62,61,S55,S67
61,61,S55,S9
39,39,S56,S50
35,35,S56,S56
43,43,S56,S50
35,35,S56,S56
39,39,S56,S50
39,38,S56,S56
37,37,S57,S37
37,38,S57,S37
40,39,S57,S37
38,38,S57,S37
36,37,S57,S37
40,39,S57,S50
47,47,S58,S12
49,49,S58,S33
52,52,S58,S46
46,46,S58,S63
49,49,S58,S71
41,39,S58,S20
63,62,S59,S20
67,68,S59,S59
68,68,S59,S59
68,68,S59,S59
62,63,S59,S8
66,66,S59,S8
36,36,S60,S50
40,39,S60,S50
38,38,S60,S37
36,36,S60,S39
37,37,S60,S50
37,37,S60,S37
46,46,S61,S50
50,50,S61,S8
46,46,S61,S8
44,43,S61,S18
48,48,S61,S67
45,44,S61,S21
47,47,S62,S21
47,47,S62,S8
49,48,S62,S21
52,52,S62,S8
47,47,S62,S8
49,48,S62,S8
59,58,S63,S63
57,57,S63,S12
54,56,S63,S12
53,54,S63,S63
54,54,S63,S63
50,50,S63,S8
40,40,S64,S64
49,48,S64,S67
48,47,S64,S67
48,45,S64,S67
50,51,S64,S59
46,46,S64,S67
49,48,S65,S50
51,51,S65,S50
45,45,S65,S50
44,44,S65,S50
44,44,S65,S50
44,45,S65,S50
35,36,S66,S66
38,38,S66,S66
39,39,S66,S66
36,37,S66,S66
37,37,S66,S66
37,37,S66,S50
67,68,S67,S67
62,62,S67,S8
57,57,S67,S8
63,63,S67,S67
69,69,S67,S67
65,66,S67,S10
45,45,S68,S18
50,49,S68,S59
43,42,S68,S8
50,50,S68,S8
46,46,S68,S8
47,46,S68,S9
57,57,S69,S69
59,58,S69,S67
58,57,S69,S69
59,58,S69,S10
55,55,S69,S67
59,59,S69,S52
56,55,S70,S8
53,53,S70,S37
53,53,S70,S37
54,54,S70,S37
54,54,S70,S8
56,56,S70,S59
61,61,S71,S67
59,59,S71,S67
64,63,S71,S10
55,55,S71,S71
63,63,S71,S67
65,64,S71,S10
42,42,S72,S9
37,38,S72,S63
47,44,S72,S72
41,41,S72,S21
45,43,S72,S21
45,45,S72,S21
