Col1,Col2,Actual,Predicted
-9120,-3303,S19,NO NAME
-8922,-3194,S19,NO NAME
-9536,-2981,S19,NO NAME
-9165,1973,S20,NO NAME
-9275,1765,S20,NO NAME
-7736,2044,S20,NO NAME
-9341,1709,S20,NO NAME
-9223,1660,S20,NO NAME
-9515,1627,S20,NO NAME
-11860,-752,S21,NO NAME
-11980,-87,S21,NO NAME
-11857,-741,S21,NO NAME
-11823,-777,S21,NO NAME
-11484,-896,S21,NO NAME
-8458,-1226,S21,NO NAME
-11018,1663,S22,NO NAME
-11594,1720,S22,NO NAME
-12772,1388,S22,NO NAME
-13110,1148,S22,NO NAME
-13531,976,S22,NO NAME
-11099,1790,S22,NO NAME
-8240,2385,S23,NO NAME
-11649,581,S23,NO NAME
-7813,2044,S23,NO NAME
-8166,2296,S23,NO NAME
-12244,-525,S23,NO NAME
-12004,-863,S23,NO NAME
-10249,1622,S24,NO NAME
-10235,1670,S24,NO NAME
-13413,1362,S24,NO NAME
-14410,274,S24,NO NAME
-14230,215,S24,NO NAME
-13905,-139,S24,NO NAME
-9588,-2551,S25,NO NAME
-8650,-1679,S25,NO NAME
-9448,-1907,S25,NO NAME
-9472,-2455,S25,NO NAME
-9661,-2340,S25,NO NAME
-9419,-1908,S25,NO NAME
-8662,-399,S26,NO NAME
-8531,-496,S26,NO NAME
-7400,1560,S26,NO NAME
-8555,-72,S26,NO NAME
-8547,1397,S26,NO NAME
-7627,1262,S26,NO NAME
-6358,1987,S27,NO NAME
-6539,2184,S27,NO NAME
-10337,3255,S27,NO NAME
-7639,2345,S27,NO NAME
-6486,2183,S27,NO NAME
-10655,2661,S27,NO NAME
-10648,3604,S28,NO NAME
-10365,3340,S28,NO NAME
-8385,2425,S28,NO NAME
-8926,2679,S28,NO NAME
-8506,2230,S28,NO NAME
-10225,2952,S28,NO NAME
-13894,-1596,S29,NO NAME
-10881,897,S29,NO NAME
-14186,-824,S29,NO NAME
-10462,1503,S29,NO NAME
-11884,1004,S29,NO NAME
-14361,-318,S29,NO NAME
-12304,800,S30,NO NAME
-11912,1702,S30,NO NAME
-14685,3092,S30,NO NAME
-14172,2152,S30,NO NAME
-14472,3129,S30,NO NAME
-14457,3121,S30,NO NAME
-7254,2510,S31,NO NAME
-7079,2197,S31,NO NAME
-8036,2989,S31,NO NAME
-5898,2234,S31,NO NAME
-6129,2218,S31,NO NAME
-7426,2783,S31,NO NAME
-11748,-1927,S32,NO NAME
-11673,-1939,S32,NO NAME
-9668,-2474,S32,NO NAME
-9556,-2343,S32,NO NAME
-11666,-1902,S32,NO NAME
-9747,-2492,S32,NO NAME
-10542,-334,S33,NO NAME
-9452,1071,S33,NO NAME
-10333,3,S33,NO NAME
-10450,-315,S33,NO NAME
-10516,-295,S33,NO NAME
-9609,520,S33,NO NAME
-7744,1450,S34,NO NAME
-7872,1589,S34,NO NAME
-7625,714,S34,NO NAME
-7748,1381,S34,NO NAME
-7543,1457,S34,NO NAME
-7620,1424,S34,NO NAME
-7689,-4893,S35,NO NAME
-9367,-7235,S35,NO NAME
-8053,-2169,S35,NO NAME
-7925,-2117,S35,NO NAME
-9266,-7104,S35,NO NAME
-9160,-6993,S35,NO NAME
-4894,1680,S36,NO NAME
-6005,2059,S36,NO NAME
-5956,2189,S36,NO NAME
-6068,2211,S36,NO NAME
-5943,2145,S36,NO NAME
-5729,2142,S36,NO NAME
-11427,-3890,S37,NO NAME
-10256,-4072,S37,NO NAME
-11318,-3798,S37,NO NAME
-11778,-4308,S37,NO NAME
-10414,-2068,S37,NO NAME
-11423,-3751,S37,NO NAME
-9520,1514,S38,NO NAME
-9713,1616,S38,NO NAME
-6240,854,S38,NO NAME
-9543,1202,S38,NO NAME
-8874,1804,S38,NO NAME
-8883,1793,S38,NO NAME
-11892,-2767,S39,NO NAME
-11078,-1533,S39,NO NAME
-10903,-1380,S39,NO NAME
-12255,-6613,S39,NO NAME
-12156,-6210,S39,NO NAME
-10321,-3979,S39,NO NAME
-9120,2812,S40,NO NAME
-11269,3153,S40,NO NAME
-9556,2873,S40,NO NAME
-9120,2825,S40,NO NAME
-9978,1996,S40,NO NAME
-11613,2763,S40,NO NAME
-12772,-5796,S41,NO NAME
-12545,-5827,S41,NO NAME
-12563,-5913,S41,NO NAME
-14280,-5877,S41,NO NAME
-13252,-5696,S41,NO NAME
-13495,-5738,S41,NO NAME
-17181,250,S42,NO NAME
-18290,193,S42,NO NAME
-15306,-108,S42,NO NAME
-17916,488,S42,NO NAME
-16098,157,S42,NO NAME
-18036,460,S42,NO NAME
-15332,445,S43,NO NAME
-12728,899,S43,NO NAME
-12698,1016,S43,NO NAME
-13472,1168,S43,NO NAME
-15571,1493,S43,NO NAME
-15449,627,S43,NO NAME
-10444,-2064,S44,NO NAME
-12568,-2339,S44,NO NAME
-11994,-2702,S44,NO NAME
-9761,-1836,S44,NO NAME
-11827,-2173,S44,NO NAME
-10183,-2165,S44,NO NAME
-11958,-3761,S45,NO NAME
-11037,-3954,S45,NO NAME
-9651,-3244,S45,NO NAME
-11037,-3923,S45,NO NAME
-9623,-3302,S45,NO NAME
-10346,-4162,S45,NO NAME
-9640,1255,S46,NO NAME
-10877,1538,S46,NO NAME
-10985,1527,S46,NO NAME
-10891,1456,S46,NO NAME
-8218,356,S46,NO NAME
-10766,1547,S46,NO NAME
-9815,-4477,S47,NO NAME
-11110,-4993,S47,NO NAME
-9638,-4224,S47,NO NAME
-9951,-4586,S47,NO NAME
-10794,-4696,S47,NO NAME
-10630,-4725,S47,NO NAME
-15623,-885,S48,NO NAME
-17482,-41,S48,NO NAME
-17140,-147,S48,NO NAME
-17532,-89,S48,NO NAME
-17337,2,S48,NO NAME
-16312,-1034,S48,NO NAME
-7272,1528,S49,NO NAME
-7586,764,S49,NO NAME
-9252,384,S49,NO NAME
-9063,425,S49,NO NAME
-8997,309,S49,NO NAME
-9566,446,S49,NO NAME
-12739,-7540,S50,NO NAME
-12634,-7746,S50,NO NAME
-12726,-7672,S50,NO NAME
-12331,-6559,S50,NO NAME
-13039,-8107,S50,NO NAME
-11196,-4658,S50,NO NAME
-6185,1734,S51,NO NAME
-6202,1734,S51,NO NAME
-6187,1759,S51,NO NAME
-7469,2276,S51,NO NAME
-8607,2107,S51,NO NAME
-9656,1761,S51,NO NAME
-9222,-1309,S52,NO NAME
-9157,-1293,S52,NO NAME
-9227,-1324,S52,NO NAME
-9132,-2180,S52,NO NAME
-8467,-2475,S52,NO NAME
-9073,-3009,S52,NO NAME
-11788,1941,S53,NO NAME
-9081,2552,S53,NO NAME
-11893,1744,S53,NO NAME
-10580,2162,S53,NO NAME
-9188,2359,S53,NO NAME
-11823,2086,S53,NO NAME
-8049,-2915,S54,NO NAME
-7794,-3572,S54,NO NAME
-8207,-2814,S54,NO NAME
-7846,-2466,S54,NO NAME
-7859,-2466,S54,NO NAME
-8433,-3600,S54,NO NAME
-9193,2236,S55,NO NAME
-9011,1993,S55,NO NAME
-8983,1937,S55,NO NAME
-8972,2078,S55,NO NAME
-13220,289,S55,NO NAME
-12707,631,S55,NO NAME
-11097,-6478,S56,NO NAME
-10745,-3563,S56,NO NAME
-11613,-6990,S56,NO NAME
-10938,-3820,S56,NO NAME
-11229,-6117,S56,NO NAME
-10703,-3525,S56,NO NAME
-8002,-1121,S57,NO NAME
-7963,-1161,S57,NO NAME
-6670,-1021,S57,NO NAME
-6909,-1355,S57,NO NAME
-6967,-1338,S57,NO NAME
-6831,-1104,S57,NO NAME
-7516,2083,S58,NO NAME
-7848,2124,S58,NO NAME
-8009,2156,S58,NO NAME
-7759,2006,S58,NO NAME
-8454,1836,S58,NO NAME
-9064,614,S58,NO NAME
-10148,1954,S59,NO NAME
-11815,1520,S59,NO NAME
-12760,2505,S59,NO NAME
-13637,2628,S59,NO NAME
-11354,1582,S59,NO NAME
-13635,2943,S59,NO NAME
-8362,-1449,S60,NO NAME
-8297,-1204,S60,NO NAME
-8139,-1787,S60,NO NAME
-8188,-802,S60,NO NAME
-6994,-840,S60,NO NAME
-8083,-1835,S60,NO NAME
-10294,2607,S61,NO NAME
-10159,2623,S61,NO NAME
-10248,2699,S61,NO NAME
-7355,2023,S61,NO NAME
-10113,2676,S61,NO NAME
-7344,2019,S61,NO NAME
-9724,145,S62,NO NAME
-13580,-1164,S62,NO NAME
-9905,125,S62,NO NAME
-13484,-968,S62,NO NAME
-12617,-291,S62,NO NAME
-13630,-1202,S62,NO NAME
-12042,-34,S63,NO NAME
-12119,-288,S63,NO NAME
-12113,-209,S63,NO NAME
-12098,-99,S63,NO NAME
-11958,-93,S63,NO NAME
-9929,-10,S63,NO NAME
-11138,-393,S64,NO NAME
-12297,72,S64,NO NAME
-9742,2132,S64,NO NAME
-11886,291,S64,NO NAME
-12478,628,S64,NO NAME
-9729,2074,S64,NO NAME
-13858,991,S65,NO NAME
-13892,588,S65,NO NAME
-13696,1451,S65,NO NAME
-13699,1379,S65,NO NAME
-13679,1499,S65,NO NAME
-13539,1768,S65,NO NAME
-5853,-1087,S66,NO NAME
-5973,-1003,S66,NO NAME
-6957,-2266,S66,NO NAME
-6928,-2150,S66,NO NAME
-5933,-1009,S66,NO NAME
-5713,-1047,S66,NO NAME
-12810,1467,S67,NO NAME
-13073,975,S67,NO NAME
-12910,1152,S67,NO NAME
-14036,736,S67,NO NAME
-14276,1227,S67,NO NAME
-12480,2382,S67,NO NAME
-7847,3141,S68,NO NAME
-11051,2224,S68,NO NAME
-9183,2611,S68,NO NAME
-12487,1359,S68,NO NAME
-9183,2495,S68,NO NAME
-8852,3623,S68,NO NAME
-9905,34,S69,NO NAME
-11142,-88,S69,NO NAME
-9960,50,S69,NO NAME
-11485,264,S69,NO NAME
-10745,-109,S69,NO NAME
-10890,-58,S69,NO NAME
-11375,832,S70,NO NAME
-13397,583,S70,NO NAME
-13028,579,S70,NO NAME
-13206,562,S70,NO NAME
-12938,472,S70,NO NAME
-11283,1228,S70,NO NAME
-12568,3000,S71,NO NAME
-10596,2711,S71,NO NAME
-13142,2817,S71,NO NAME
-8593,3148,S71,NO NAME
-12557,2759,S71,NO NAME
-13411,2225,S71,NO NAME
-8602,994,S72,NO NAME
-7070,1576,S72,NO NAME
-8792,1372,S72,NO NAME
-8581,992,S72,NO NAME
-8804,1219,S72,NO NAME
-8733,1093,S72,NO NAME
