Col1,Col2,Actual,Predicted
-16345,-8120,S6,S1
-15637,8392,S6,S1
-3950,-324,S6,S1
-20354,-3789,S6,S1
-9738,8959,S6,S1
-13848,-9910,S6,S1
-11252,-3942,S6,S1
-4093,-3720,S6,S1
-14857,-14089,S6,S1
-17190,2752,S6,S1
-19479,-1177,S6,S1
-16885,7453,S7,S1
-4945,-4679,S7,S1
-18639,-260,S7,S1
-21862,1074,S7,S1
-17415,-8731,S7,S1
-2607,-1081,S7,S1
-16226,7941,S7,S1
-22349,2804,S7,S1
-22656,4751,S7,S1
-4248,4814,S7,S1
-11785,9286,S7,S1
-14237,-10406,S7,S1
-8197,8138,S7,S1
-15277,-8533,S7,S1
-13149,3509,S7,S1
-4926,5489,S7,S1
-18890,8666,S7,S1
-5207,-5833,S7,S1
-8013,7367,S7,S1
-5679,5671,S7,S1
-21115,-1037,S7,S1
-11948,-10637,S7,S1
-18232,1834,S7,S1
-3884,-4345,S7,S1
-22735,2952,S8,S1
-26050,-3466,S8,S1
-19562,-36,S8,S1
-22534,-1325,S8,S1
-13001,7166,S8,S1
-21353,-3255,S8,S1
-5171,5570,S8,S1
-2621,2380,S8,S1
-24084,102,S8,S1
-19139,-8189,S8,S1
-10126,8654,S8,S1
-4388,2401,S8,S1
-4978,-5177,S8,S1
-18079,1189,S8,S1
-12148,10784,S8,S1
-21540,3757,S8,S1
-7652,-7268,S8,S1
-8275,7718,S8,S1
-13406,-12475,S8,S1
-9559,-8651,S8,S1
-15879,-9357,S8,S1
-17530,-4957,S8,S1
-13512,-10208,S8,S1
-20623,8232,S8,S1
-3179,-2966,S9,S1
-9841,8024,S9,S1
-4644,-1644,S9,S1
-14702,4018,S9,S1
-1785,1649,S9,S1
-9736,-4375,S9,S1
-5462,4327,S9,S1
-9003,6971,S9,S1
-467,175,S9,S1
-17177,-2397,S9,S1
-11598,-3128,S9,S1
-6041,6121,S9,S1
-8574,7897,S9,S1
-2871,3241,S9,S1
-13014,-5967,S9,S1
-15796,-2460,S9,S1
-12631,3340,S9,S1
-792,119,S9,S1
-2803,-2343,S9,S1
-2354,2455,S9,S1
-15969,-394,S9,S1
-10589,-11,S9,S1
-14445,-3718,S9,S1
-8891,5954,S9,S1
-12270,9877,S10,S1
-15298,9927,S10,S1
-12573,-4541,S10,S1
-10922,-3572,S10,S1
-10670,11009,S10,S1
-11025,-7859,S10,S1
-18630,3825,S10,S1
-11949,-10014,S10,S1
-14770,-11673,S10,S1
-14452,5373,S10,S1
-16989,-735,S10,S1
-15842,11430,S10,S1
-16851,4567,S10,S1
-16574,7048,S10,S1
-10439,9308,S10,S1
-14903,6997,S10,S1
-17530,-1929,S10,S1
-16647,-3625,S10,S1
-3393,-1965,S10,S1
-11500,-9073,S10,S1
-14475,-13186,S10,S1
-14098,12411,S10,S1
-13875,-6919,S10,S1
-11787,10569,S10,S1
-2814,-2659,S11,S1
-8365,6938,S11,S1
-5236,5844,S11,S1
-1875,1833,S11,S1
-7610,8005,S11,S1
-7941,7730,S11,S1
-8887,-6517,S11,S1
-12697,-9500,S11,S1
-11039,10033,S11,S1
-14530,8760,S11,S1
-8010,-7484,S11,S1
-16967,3852,S11,S1
-17841,-2642,S11,S1
-867,316,S11,S1
-4089,4788,S11,S1
-18208,1498,S11,S1
-8634,-8980,S11,S1
-17530,-1633,S11,S1
-6889,-3119,S11,S1
-13574,-975,S11,S1
-11368,8966,S11,S1
-14463,-1214,S11,S1
-12556,2563,S11,S1
-19310,-4401,S11,S1
-16165,-11684,S12,S1
-2,-1,S12,S1
-4331,4844,S12,S1
-24748,-5532,S12,S1
-25100,2595,S12,S1
-6418,-7022,S12,S1
-19613,-1124,S12,S1
-11336,8659,S12,S1
-26399,4957,S12,S1
-20461,9127,S12,S1
-18095,-9407,S12,S1
-2,0,S12,S1
-24297,-2969,S12,S1
-10102,-9604,S12,S1
-21450,8952,S12,S1
-26381,592,S12,S1
-15278,-5142,S12,S1
-27314,-5451,S12,S1
-24094,3533,S12,S1
-11345,10634,S12,S1
-2038,1217,S12,S1
-10853,9597,S12,S1
-5570,5806,S12,S1
-21505,-11153,S12,S1
-8299,-4369,S13,S1
-17973,-5203,S13,S1
-9099,7641,S13,S1
-24450,74,S13,S1
-10233,9372,S13,S1
-8616,-8685,S13,S1
-9809,-9172,S13,S1
-26708,-3840,S13,S1
-6577,-6576,S13,S1
-4491,4394,S13,S1
-14375,-13273,S13,S1
-3890,-3575,S13,S1
-3240,-1720,S13,S1
-16220,12752,S13,S1
-19744,13290,S13,S1
-7734,7784,S13,S1
-1932,154,S13,S1
-19919,9585,S13,S1
-3151,2617,S13,S1
-16262,-8753,S13,S1
-13404,11798,S13,S1
-4450,4340,S13,S1
-12902,-9958,S13,S1
-2971,-1288,S13,S1
-16610,-2273,S14,S1
-14780,-3035,S14,S1
-16338,4182,S14,S1
-5746,-6032,S14,S1
-8975,-2299,S14,S1
-15835,6737,S14,S1
-17541,478,S14,S1
-19042,3807,S14,S1
-13597,8448,S14,S1
-17767,-742,S14,S1
-5243,5779,S14,S1
-7665,-7426,S14,S1
-2951,2535,S14,S1
-2540,2664,S14,S1
-13389,5786,S14,S1
-12533,-4569,S14,S1
-6950,7484,S14,S1
-3612,4309,S14,S1
-9649,-3359,S14,S1
-10677,2350,S14,S1
-15885,-7985,S14,S1
-9433,9080,S14,S1
-14266,5964,S14,S1
-18550,-3827,S14,S1
-7495,5578,S15,S1
-7873,8425,S15,S1
-14770,2202,S15,S1
-3763,-3018,S15,S1
-13407,-4692,S15,S1
-3340,3223,S15,S1
-13379,-7336,S15,S1
-10317,-5524,S15,S1
-5075,1893,S15,S1
-4853,4468,S15,S1
-13430,-3446,S15,S1
-2336,192,S15,S1
-8460,-6029,S15,S1
-9603,5754,S15,S1
-2338,1491,S15,S1
-13838,-1975,S15,S1
-9066,-8818,S15,S1
-11692,2438,S15,S1
-10329,-3701,S15,S1
-14392,3750,S15,S1
-5864,-1840,S15,S1
-12462,-855,S15,S1
-8969,-9126,S15,S1
-10318,-8576,S15,S1
-16293,-228,S16,S1
-5219,5649,S16,S1
-14075,121,S16,S1
-14772,-7123,S16,S1
-15579,4815,S16,S1
-14729,744,S16,S1
-17871,-2774,S16,S1
-9542,9119,S16,S1
-17794,1118,S16,S1
-14248,1778,S16,S1
-11608,-9548,S16,S1
-8952,-8758,S16,S1
-14109,7158,S16,S1
-3733,-4054,S16,S1
-17242,-1192,S16,S1
-13536,9544,S16,S1
-1756,1252,S16,S1
-11531,-10772,S16,S1
-8275,-7214,S16,S1
-9402,-7859,S16,S1
-9076,6102,S16,S1
-3764,-3198,S16,S1
-15265,-4037,S16,S1
-7534,-7985,S16,S1
-1085,61,S17,S1
-22900,-4713,S17,S1
-21460,810,S17,S1
-20438,-5760,S17,S1
-13403,-11296,S17,S1
-12775,7559,S17,S1
-16307,1884,S17,S1
-24529,-6521,S17,S1
-2829,-111,S17,S1
-9720,-8424,S17,S1
-1974,1233,S17,S1
-14294,-13242,S17,S1
-11160,-8010,S17,S1
-18717,5175,S17,S1
-15352,-10858,S17,S1
-20698,-240,S17,S1
-15009,3796,S17,S1
-24110,-1434,S17,S1
-2968,-2258,S17,S1
-8465,4685,S17,S1
-13753,7137,S17,S1
-9372,-4285,S17,S1
-19231,5626,S17,S1
-1731,-850,S17,S1
-9731,6566,S18,S1
-12298,-10782,S18,S1
-8733,9034,S18,S1
-4407,-1975,S18,S1
-15223,1318,S18,S1
-4040,-3795,S18,S1
-7669,6876,S18,S1
-9630,-8862,S18,S1
-16426,2348,S18,S1
-10034,-7607,S18,S1
-15775,-3075,S18,S1
-4985,-4068,S18,S1
-2868,-1423,S18,S1
-14957,5553,S18,S1
-4490,4877,S18,S1
-5542,5077,S18,S1
-17465,-1026,S18,S1
-8264,-5827,S18,S1
-10304,-8307,S18,S1
-16228,-4728,S18,S1
-17364,-2397,S18,S1
-19297,1962,S18,S1
-15813,-21,S18,S1
-17052,-847,S18,S1
-3254,3776,S19,S1
-3339,3393,S19,S1
-6719,-6091,S19,S1
-7986,-5266,S19,S1
-5001,2589,S19,S1
-7276,-7496,S19,S1
-13469,-7174,S19,S1
-1398,284,S19,S1
-7483,6190,S19,S1
-7290,6141,S19,S1
-16865,1951,S19,S1
-17350,4562,S19,S1
-13594,6120,S19,S1
-14510,-2192,S19,S1
-13844,-3659,S19,S1
-15257,2106,S19,S1
-11181,-9299,S19,S1
-11202,5211,S19,S1
-10538,-10094,S19,S1
-10971,-6094,S19,S1
-2697,-2328,S19,S1
-15937,-4367,S19,S1
-10827,-7712,S19,S1
-8234,5320,S19,S1
-17228,11869,S20,S1
-11383,8316,S20,S1
-19461,143,S20,S1
-8972,-8848,S20,S1
-4826,-4733,S20,S1
-18330,3161,S20,S1
-2324,2048,S20,S1
-12097,10696,S20,S1
-10029,7792,S20,S1
-14122,12367,S20,S1
-8797,-8470,S20,S1
-15817,-9911,S20,S1
-5786,-6786,S20,S1
-14079,6970,S20,S1
-19679,-209,S20,S1
-21148,1945,S20,S1
-13902,-13834,S20,S1
-13351,-12233,S20,S1
-1064,134,S20,S1
-19470,4717,S20,S1
-10331,9012,S20,S1
-7091,-7988,S20,S1
-14336,11548,S20,S1
-15062,11550,S20,S1
-13005,11111,S21,S1
-13303,-12614,S21,S1
-8706,-8607,S21,S1
-18621,-16300,S21,S1
-4531,-2185,S21,S1
-9300,-8898,S21,S1
-16413,-5370,S21,S1
-20014,-571,S21,S1
-27043,3326,S21,S1
-8855,4498,S21,S1
-26044,-904,S21,S1
-14689,13202,S21,S1
-8519,8438,S21,S1
-17436,15263,S21,S1
-9210,9377,S21,S1
-22496,-12191,S21,S1
-27712,6971,S21,S1
-16352,-13242,S21,S1
-24511,-4522,S21,S1
-6576,6919,S21,S1
-28622,1667,S21,S1
-6581,-6346,S21,S1
-24029,-7331,S21,S1
-12805,12763,S21,S1
-13609,10098,S22,S1
-4329,-3440,S22,S1
-10544,-8558,S22,S1
-9023,7500,S22,S1
-14674,-7796,S22,S1
-12185,-192,S22,S1
-10086,7510,S22,S1
-15603,3301,S22,S1
-16550,-95,S22,S1
-9248,8468,S22,S1
-9267,-7955,S22,S1
-12128,-6562,S22,S1
-9904,9779,S22,S1
-11786,9019,S22,S1
-301,61,S22,S1
-313,32,S22,S1
-12554,-6606,S22,S1
-15842,-155,S22,S1
-15748,-2973,S22,S1
-7671,2797,S22,S1
-12359,-10020,S22,S1
-13167,5823,S22,S1
-3759,-2032,S22,S1
-16044,5288,S22,S1
-1429,325,S23,S1
-9280,-5998,S23,S1
-5715,-5833,S23,S1
-9250,2161,S23,S1
-6635,6593,S23,S1
-1195,59,S23,S1
-14356,2015,S23,S1
-6061,-2693,S23,S1
-3570,3578,S23,S1
-8532,-8109,S23,S1
-8921,7331,S23,S1
-9588,-5812,S23,S1
-13102,-2411,S23,S1
-4332,4608,S23,S1
-7884,-3272,S23,S1
-13188,-2583,S23,S1
-6195,5009,S23,S1
-3865,-3880,S23,S1
-7389,5305,S23,S1
-11123,-6870,S23,S1
-6389,-6268,S23,S1
-22,26,S23,S1
-12185,632,S23,S1
-12916,-1690,S23,S1
-18688,-236,S24,S1
-13885,-11681,S24,S1
-20086,8552,S24,S1
-11289,-10296,S24,S1
-4973,-5495,S24,S1
-20271,2973,S24,S1
-21724,-588,S24,S1
-3268,-3473,S24,S1
-5970,5503,S24,S1
-18117,7231,S24,S1
-8952,-7181,S24,S1
-21313,-3974,S24,S1
-17333,-5201,S24,S1
-6433,6438,S24,S1
-2682,2461,S24,S1
-20948,5369,S24,S1
-8046,-8968,S24,S1
-21638,-1964,S24,S1
-8814,-9375,S24,S1
-21087,-747,S24,S1
-14584,2907,S24,S1
-23201,4777,S24,S1
-9770,-10091,S24,S1
-9172,8536,S24,S1
-8649,-7690,S25,S1
-20656,-7037,S25,S1
-9750,8938,S25,S1
-16188,-10493,S25,S1
-18259,7263,S25,S1
-22194,-1147,S25,S1
-10940,-10421,S25,S1
-15455,-7425,S25,S1
-6471,-6476,S25,S1
-7993,6865,S25,S1
-13555,-2454,S25,S1
-24212,4129,S25,S1
-5643,-5035,S25,S1
-12119,-8054,S25,S1
-3475,3144,S25,S1
-11635,10644,S25,S1
-23135,-1140,S25,S1
-23954,-2441,S25,S1
-20017,222,S25,S1
-22531,2186,S25,S1
-3160,-2516,S25,S1
-14003,-11930,S25,S1
-20669,3058,S25,S1
-192,92,S25,S1
-2866,2653,S26,S1
-12558,10417,S26,S1
-10381,-9364,S26,S1
-12169,-9188,S26,S1
-10385,-10595,S26,S1
-16767,-8897,S26,S1
-15028,201,S26,S1
-15158,7103,S26,S1
-6748,6090,S26,S1
-12405,9311,S26,S1
-10624,-9461,S26,S1
-11525,8142,S26,S1
-15495,5952,S26,S1
-15108,-7859,S26,S1
-13346,-4985,S26,S1
-19006,828,S26,S1
-17288,-604,S26,S1
-8740,-8998,S26,S1
-11467,9791,S26,S1
-18,-5,S26,S1
-16232,-761,S26,S1
-19844,3968,S26,S1
-13385,-11361,S26,S1
-4463,-460,S26,S1
-4603,4336,S27,S1
-11065,-11112,S27,S1
-5176,5589,S27,S1
-20218,-3371,S27,S1
-14768,-4354,S27,S1
-19270,-5307,S27,S1
-19361,-9572,S27,S1
-7863,-7721,S27,S1
-9729,8201,S27,S1
-21020,196,S27,S1
-2887,-1322,S27,S1
-24789,-3528,S27,S1
-15301,4220,S27,S1
-14408,-11276,S27,S1
-17508,8878,S27,S1
-7003,4208,S27,S1
-20663,-5416,S27,S1
-5084,-5177,S27,S1
-3853,4044,S27,S1
-16575,-14105,S27,S1
-16110,-5363,S27,S1
-17221,-178,S27,S1
-21061,220,S27,S1
-17759,1256,S27,S1
-20236,2235,S28,S1
-13022,9657,S28,S1
-8893,7934,S28,S1
-17163,-4256,S28,S1
-14625,-6734,S28,S1
-6396,-3440,S28,S1
-9982,-9218,S28,S1
-17777,6561,S28,S1
-18079,3360,S28,S1
-12727,14,S28,S1
-19396,-523,S28,S1
-13802,-8695,S28,S1
-344,146,S28,S1
-6162,-6018,S28,S1
-21183,-3157,S28,S1
-6427,6830,S28,S1
-18943,8009,S28,S1
-7229,6675,S28,S1
-344,146,S28,S1
-18706,-730,S28,S1
-9477,9115,S28,S1
-5426,-163,S28,S1
-15737,-11893,S28,S1
-19732,-662,S28,S1
-13586,9498,S29,S1
-15019,-14522,S29,S1
-23675,-5731,S29,S1
-23268,1533,S29,S1
-7374,6891,S29,S1
-20958,8309,S29,S1
-22641,-5750,S29,S1
-17087,11951,S29,S1
-6025,6737,S29,S1
-15492,-9544,S29,S1
-14815,11604,S29,S1
-14581,3983,S29,S1
-12728,-11416,S29,S1
-11852,-12041,S29,S1
-5784,-601,S29,S1
-18823,6366,S29,S1
-7415,7506,S29,S1
-11513,3185,S29,S1
-5896,-6526,S29,S1
-3451,3329,S29,S1
-9536,-7669,S29,S1
-22149,-3404,S29,S1
-23151,330,S29,S1
-15387,-917,S29,S1
-8082,6444,S30,S1
-15412,-3862,S30,S1
-13079,-5185,S30,S1
-9740,-9254,S30,S1
-16113,1003,S30,S1
-18857,-3806,S30,S1
-5357,-5426,S30,S1
-20940,3403,S30,S1
-3984,4558,S30,S1
-22971,-2601,S30,S1
-1585,394,S30,S1
-13626,6117,S30,S1
-14306,771,S30,S1
-2003,-303,S30,S1
-13243,7348,S30,S1
-10389,-8823,S30,S1
-19077,7751,S30,S1
-21797,2612,S30,S1
-6688,-1181,S30,S1
-3414,3493,S30,S1
-1146,663,S30,S1
-18910,-3904,S30,S1
-15966,-3788,S30,S1
-21882,-1450,S30,S1
-25285,9423,S31,S1
-20207,-14057,S31,S1
-15146,-10594,S31,S1
-8153,-7647,S31,S1
-20352,-11334,S31,S1
-29799,6915,S31,S1
-28434,3974,S31,S1
-19086,-605,S31,S1
-26036,-8870,S31,S1
-29603,-2213,S31,S1
-15640,11168,S31,S1
-29066,-10415,S31,S1
-33311,3787,S31,S1
-2311,759,S31,S1
-573,166,S31,S1
-11702,-10337,S31,S1
-21391,-9010,S31,S1
-577,171,S31,S1
-572,174,S31,S1
-11528,10294,S31,S1
-21494,9054,S31,S1
-33065,-1418,S31,S1
-4061,-1814,S31,S1
-28700,493,S31,S1
-12473,-523,S32,S1
-11858,3249,S32,S1
-14845,-8653,S32,S1
-19435,1808,S32,S1
-17950,-1151,S32,S1
-10152,-10214,S32,S1
-8961,7746,S32,S1
-11418,-8945,S32,S1
-16947,-5798,S32,S1
-6718,-6486,S32,S1
-9434,8676,S32,S1
-16875,-1869,S32,S1
-14932,-433,S32,S1
-7790,7680,S32,S1
-15150,10406,S32,S1
-14735,-5085,S32,S1
-11274,-9589,S32,S1
-15510,-9248,S32,S1
-16790,-754,S32,S1
-18719,1017,S32,S1
-4533,4578,S32,S1
-17575,6587,S32,S1
-7654,-5972,S32,S1
-15720,1670,S32,S1
-3091,3273,S33,S1
-7020,-7070,S33,S1
-17134,-815,S33,S1
-8084,-8116,S33,S1
-16509,-2563,S33,S1
-11000,-3267,S33,S1
-12652,-9290,S33,S1
-16042,-108,S33,S1
-14201,1969,S33,S1
-9394,-7473,S33,S1
-5066,-4938,S33,S1
-11089,9827,S33,S1
-7001,6849,S33,S1
-7190,7413,S33,S1
-6664,6051,S33,S1
-8573,6270,S33,S1
-12812,6416,S33,S1
-4296,-4335,S33,S1
-14054,-3127,S33,S1
-16574,-170,S33,S1
-15206,2888,S33,S1
-5386,5445,S33,S1
-11738,-5229,S33,S1
-5107,4726,S33,S1
-18243,496,S34,S1
-9086,9971,S34,S1
-18973,-9777,S34,S1
-5427,3713,S34,S1
-13919,-131,S34,S1
-16647,9068,S34,S1
-3276,-3886,S34,S1
-8060,7859,S34,S1
0,0,S34,S1
-23236,-986,S34,S1
-22600,-2040,S34,S1
-11414,-11776,S34,S1
-7123,-7189,S34,S1
-18415,-9184,S34,S1
-12907,-9976,S34,S1
-12632,11277,S34,S1
-20330,-5824,S34,S1
-9374,7770,S34,S1
-13768,-7957,S34,S1
-24344,2929,S34,S1
-10570,-9978,S34,S1
-8501,8955,S34,S1
-18063,-3334,S34,S1
-7616,-1089,S34,S1
-18690,-4283,S35,S1
-8906,-7518,S35,S1
-2475,1944,S35,S1
-8862,7146,S35,S1
-17783,-7258,S35,S1
-20471,-117,S35,S1
-19599,431,S35,S1
-12211,6920,S35,S1
-3430,-2882,S35,S1
-22494,-1702,S35,S1
-19256,-764,S35,S1
-4987,5000,S35,S1
-11329,-9161,S35,S1
-21541,-3374,S35,S1
-11554,4809,S35,S1
-7979,-7927,S35,S1
-23854,4378,S35,S1
-6098,5877,S35,S1
-8991,8235,S35,S1
-19268,-3038,S35,S1
-5105,-4627,S35,S1
-6332,-6186,S35,S1
-23918,2828,S35,S1
-13221,10067,S35,S1
-12754,10580,S36,S1
-19429,-2972,S36,S1
-7913,3514,S36,S1
-9232,-7224,S36,S1
-10365,7812,S36,S1
-5645,5155,S36,S1
-15224,8294,S36,S1
-17390,5957,S36,S1
-5863,5908,S36,S1
-13656,-12831,S36,S1
-10896,9715,S36,S1
-4843,-4019,S36,S1
-10054,-10567,S36,S1
-13523,-7593,S36,S1
-18032,3457,S36,S1
-4701,5233,S36,S1
-5200,-5622,S36,S1
-17683,-36,S36,S1
-7004,-7779,S36,S1
-13804,-178,S36,S1
-8460,-2354,S36,S1
-11685,-10335,S36,S1
-3106,-65,S36,S1
-17675,-3077,S36,S1
-18829,-4941,S37,S1
-18206,8797,S37,S1
-6765,-7267,S37,S1
-18605,163,S37,S1
-14998,-12309,S37,S1
-15408,-8089,S37,S1
-21403,-216,S37,S1
-9812,-7324,S37,S1
-18548,1152,S37,S1
-7235,7805,S37,S1
-7931,8344,S37,S1
-11258,-11600,S37,S1
-21933,-1428,S37,S1
-7252,-6587,S37,S1
-19566,-3310,S37,S1
-16883,-8297,S37,S1
-5420,-4546,S37,S1
-13849,12989,S37,S1
-10768,10662,S37,S1
-23072,3622,S37,S1
-14202,-9927,S37,S1
-10986,4273,S37,S1
-19496,-5397,S37,S1
-9600,-9925,S37,S1
-18899,-1985,S38,S1
-4612,5257,S38,S1
-11104,9649,S38,S1
-7284,-7730,S38,S1
-17818,3364,S38,S1
-8478,7003,S38,S1
-3802,-4074,S38,S1
-7822,6194,S38,S1
-5743,2383,S38,S1
-19213,757,S38,S1
-13067,-573,S38,S1
-18466,1507,S38,S1
-14998,-7701,S38,S1
-11680,8389,S38,S1
-6258,-6432,S38,S1
-19486,2863,S38,S1
-15895,-5277,S38,S1
-3072,-2811,S38,S1
-15644,8130,S38,S1
-14032,1687,S38,S1
-13084,-4953,S38,S1
-15923,5700,S38,S1
-12364,-8620,S38,S1
-1657,-1034,S38,S1
