Col1,Col2,Actual,Predicted
160,159,S33,S18
84,84,S33,S33
66,64,S33,S7
138,133,S33,S33
64,62,S33,S33
43,43,S33,S33
115,117,S33,S33
100,97,S33,S11
4,3,S33,S33
4,4,S33,S14
4,3,S33,S1
3,3,S33,S14
3,3,S33,S33
9,10,S33,S33
125,130,S33,S19
80,82,S33,S33
63,64,S33,S33
39,42,S33,S33
4,6,S33,S1
90,87,S33,S33
5,4,S33,S11
67,68,S34,S1
2,1,S34,S5
165,169,S34,S2
1,1,S34,S2
31,33,S34,S34
1,1,S34,S1
156,150,S34,S1
1,1,S34,S2
0,0,S34,S7
106,106,S34,S34
105,108,S34,S34
255,255,S34,S34
93,94,S34,S34
177,181,S34,S1
139,142,S34,S1
1,1,S34,S1
131,130,S34,S34
0,1,S34,S36
108,112,S34,S5
79,80,S34,S34
135,138,S34,S34
1,1,S34,S2
81,82,S34,S34
82,84,S34,S2
104,103,S35,S35
109,108,S35,S35
6,7,S35,S12
4,4,S35,S5
157,157,S35,S35
59,66,S35,S13
73,73,S35,S35
5,5,S35,S12
177,197,S35,S19
106,107,S35,S35
69,71,S35,S35
4,4,S35,S14
146,149,S35,S13
119,120,S35,S35
15,16,S35,S5
212,208,S35,S5
53,55,S35,S35
4,4,S35,S21
5,5,S35,S5
90,90,S35,S35
122,115,S35,S13
255,252,S35,S18
70,70,S35,S35
6,7,S35,S21
4,3,S36,S36
90,90,S36,S36
3,3,S36,S11
89,91,S36,S2
3,3,S36,S36
3,3,S36,S22
5,6,S36,S18
22,24,S36,S36
2,2,S36,S1
186,182,S36,S5
3,3,S36,S36
95,90,S36,S5
204,209,S36,S36
105,106,S36,S18
39,40,S36,S36
2,2,S36,S2
204,196,S36,S1
61,63,S36,S36
171,157,S36,S18
48,50,S36,S36
51,49,S36,S2
133,134,S36,S36
4,4,S36,S21
86,86,S36,S36
92,96,S37,S37
8,8,S37,S21
241,255,S37,S10
57,64,S37,S1
177,186,S37,S37
96,103,S37,S37
57,64,S37,S37
92,94,S37,S37
43,48,S37,S37
7,8,S37,S12
6,7,S37,S18
230,238,S37,S37
72,79,S37,S37
174,177,S37,S5
76,80,S37,S37
122,131,S37,S1
255,255,S37,S11
8,8,S37,S37
5,7,S37,S37
54,57,S37,S37
116,122,S37,S1
12,15,S37,S5
107,114,S37,S37
254,254,S37,S10
74,73,S38,S38
1,1,S38,S3
1,1,S38,S14
127,126,S38,S18
35,36,S38,S38
0,1,S38,S38
84,80,S38,S3
1,1,S38,S2
12,14,S38,S2
59,61,S38,S38
74,74,S38,S38
49,50,S38,S38
137,139,S38,S38
1,1,S38,S14
193,184,S38,S2
53,55,S38,S38
95,98,S38,S38
204,194,S38,S1
2,1,S38,S38
19,21,S38,S38
89,90,S38,S11
16,17,S38,S38
133,135,S38,S38
8,7,S38,S3
