Col1,Col2,Actual,Predicted
2,2,S8,S36
168,169,S8,S38
102,100,S8,S35
103,113,S8,S26
65,65,S8,S20
122,124,S8,S36
5,5,S8,S35
23,26,S9,S19
0,1,S9,S12
0,0,S9,S16
2,1,S9,S32
0,0,S9,S9
1,2,S9,S18
0,0,S9,S23
0,0,S9,S23
0,0,S9,S8
3,3,S9,S32
30,41,S9,S19
0,0,S9,S12
0,0,S9,S1
0,0,S9,S26
19,23,S9,S32
19,10,S9,S32
0,2,S9,S32
1,1,S9,S16
13,11,S9,S33
0,0,S9,S9
4,4,S9,S18
0,0,S9,S18
11,7,S9,S32
0,1,S9,S19
0,0,S10,S32
0,0,S10,S16
24,29,S10,S6
20,27,S10,S10
0,0,S10,S10
39,45,S10,S6
9,13,S10,S19
47,53,S10,S19
60,70,S10,S11
1,3,S10,S8
16,22,S10,S19
1,1,S10,S32
6,9,S10,S32
2,2,S10,S32
0,0,S10,S32
1,2,S10,S6
19,25,S10,S19
22,30,S10,S10
32,33,S10,S11
49,64,S10,S23
61,78,S10,S19
0,0,S10,S32
32,40,S10,S18
0,1,S10,S18
89,96,S11,S6
2,2,S11,S11
3,3,S11,S2
3,4,S11,S5
3,2,S11,S11
2,2,S11,S6
90,89,S11,S6
139,143,S11,S16
2,2,S11,S11
2,2,S11,S7
116,109,S11,S14
28,28,S11,S14
90,90,S11,S35
2,2,S11,S9
2,2,S11,S11
55,56,S11,S18
187,200,S11,S11
80,81,S11,S35
64,69,S11,S11
50,49,S11,S2
3,4,S11,S14
67,73,S11,S14
6,6,S11,S9
108,109,S11,S16
174,175,S12,S11
1,1,S12,S7
5,5,S12,S12
141,142,S12,S12
66,68,S12,S10
255,255,S12,S33
90,95,S12,S6
4,4,S12,S19
47,48,S12,S35
6,7,S12,S6
173,179,S12,S35
0,0,S12,S7
111,112,S12,S13
155,147,S12,S12
8,8,S12,S11
79,80,S12,S12
92,90,S12,S19
142,142,S12,S12
47,48,S12,S35
5,5,S12,S12
5,5,S12,S21
3,3,S12,S1
4,4,S12,S19
187,191,S12,S11
94,100,S13,S18
110,115,S13,S35
6,6,S13,S36
80,84,S13,S35
8,8,S13,S2
253,255,S13,S13
179,182,S13,S14
140,146,S13,S13
253,255,S13,S33
6,7,S13,S2
226,238,S13,S36
255,247,S13,S11
252,253,S13,S11
7,7,S13,S19
7,8,S13,S13
5,6,S13,S32
14,14,S13,S12
8,8,S13,S35
5,5,S13,S19
172,178,S13,S35
6,6,S13,S13
6,6,S13,S2
151,154,S13,S18
81,83,S13,S19
77,81,S14,S11
78,77,S14,S6
22,25,S14,S6
254,255,S14,S38
7,6,S14,S33
9,10,S14,S19
50,55,S14,S19
37,42,S14,S19
2,2,S14,S19
74,80,S14,S6
2,3,S14,S2
129,128,S14,S35
2,3,S14,S19
3,4,S14,S5
4,5,S14,S19
88,88,S14,S6
2,2,S14,S11
1,1,S14,S11
49,52,S14,S6
9,9,S14,S19
135,142,S14,S11
3,3,S14,S11
4,4,S14,S11
109,115,S14,S6
2,4,S15,S19
2,3,S15,S27
10,6,S15,S13
24,28,S15,S19
17,24,S15,S35
5,5,S15,S24
32,33,S15,S32
18,21,S15,S19
4,5,S15,S38
4,3,S15,S19
16,20,S15,S35
5,3,S15,S7
24,27,S15,S16
2,2,S15,S19
4,4,S15,S6
16,14,S15,S6
76,73,S15,S14
3,4,S15,S7
10,9,S15,S20
7,4,S15,S19
7,10,S15,S9
10,8,S15,S19
87,67,S15,S14
27,21,S15,S16
78,77,S16,S35
3,2,S16,S2
75,78,S16,S19
129,129,S16,S33
28,26,S16,S5
54,56,S16,S8
92,95,S16,S5
3,2,S16,S14
58,59,S16,S32
40,40,S16,S32
152,152,S16,S16
232,217,S16,S2
10,9,S16,S8
206,162,S16,S16
80,83,S16,S35
2,2,S16,S5
3,3,S16,S19
196,186,S16,S32
139,136,S16,S16
110,107,S16,S6
2,2,S16,S2
15,9,S16,S9
102,102,S16,S5
209,231,S16,S32
0,0,S17,S21
38,42,S17,S30
22,26,S17,S19
34,56,S17,S17
9,11,S17,S9
0,0,S17,S19
3,4,S17,S19
41,41,S17,S13
0,0,S17,S23
0,1,S17,S12
0,0,S17,S12
25,43,S17,S17
2,4,S17,S14
21,8,S17,S17
17,24,S17,S19
14,19,S17,S17
1,0,S17,S10
29,33,S17,S21
0,0,S17,S23
0,0,S17,S19
0,0,S17,S11
2,5,S17,S18
8,11,S17,S17
0,0,S17,S19
5,5,S18,S26
176,177,S18,S18
6,5,S18,S2
96,102,S18,S5
32,32,S18,S19
188,161,S18,S19
5,4,S18,S12
192,208,S18,S18
30,31,S18,S6
136,143,S18,S18
65,70,S18,S19
146,153,S18,S18
248,237,S18,S35
15,19,S18,S11
6,6,S18,S7
7,7,S18,S6
66,68,S18,S19
66,69,S18,S6
104,110,S18,S19
91,95,S18,S11
69,74,S18,S19
47,50,S18,S19
50,55,S18,S19
55,60,S18,S6
2,2,S19,S19
3,2,S19,S23
74,70,S19,S16
56,56,S19,S2
1,2,S19,S2
155,157,S19,S35
97,98,S19,S19
5,6,S19,S9
2,2,S19,S16
2,2,S19,S32
14,17,S19,S19
5,5,S19,S19
3,3,S19,S32
44,43,S19,S32
56,55,S19,S32
10,10,S19,S18
128,127,S19,S18
3,3,S19,S19
144,146,S19,S14
85,86,S19,S18
109,108,S19,S35
71,70,S19,S19
93,92,S19,S19
2,2,S19,S5
5,4,S20,S5
3,3,S20,S5
52,51,S20,S5
150,148,S20,S20
136,143,S20,S19
25,25,S20,S38
5,6,S20,S23
5,5,S20,S19
4,4,S20,S19
4,4,S20,S20
116,117,S20,S18
132,132,S20,S29
255,255,S20,S35
4,5,S20,S19
60,56,S20,S5
42,42,S20,S38
209,204,S20,S20
170,163,S20,S20
6,6,S20,S24
17,18,S20,S14
4,4,S20,S18
176,175,S20,S19
3,3,S20,S7
5,5,S20,S19
7,7,S21,S12
194,204,S21,S21
223,184,S21,S2
234,242,S21,S21
195,202,S21,S32
255,255,S21,S35
99,97,S21,S35
76,75,S21,S5
78,81,S21,S5
9,8,S21,S33
107,101,S21,S7
10,11,S21,S18
9,8,S21,S18
9,8,S21,S21
9,10,S21,S2
198,197,S21,S5
53,55,S21,S21
159,166,S21,S20
120,118,S21,S2
8,8,S21,S1
96,97,S21,S16
255,255,S21,S13
148,147,S21,S5
10,9,S21,S21
4,5,S22,S5
201,203,S22,S11
81,85,S22,S32
4,4,S22,S32
75,80,S22,S25
23,22,S22,S32
5,5,S22,S22
11,13,S22,S16
30,30,S22,S20
3,5,S22,S6
86,87,S22,S19
58,64,S22,S2
4,3,S22,S2
4,4,S22,S32
2,2,S22,S22
2,2,S22,S22
67,71,S22,S5
31,31,S22,S35
44,46,S22,S35
5,4,S22,S2
90,93,S22,S38
6,6,S22,S18
44,46,S22,S2
6,8,S22,S35
0,0,S23,S7
60,59,S23,S9
72,71,S23,S23
6,8,S23,S6
0,0,S23,S23
2,2,S23,S18
22,25,S23,S23
8,6,S23,S23
0,0,S23,S23
117,111,S23,S6
0,0,S23,S32
62,56,S23,S23
50,47,S23,S5
0,0,S23,S23
33,31,S23,S19
50,46,S23,S32
0,0,S23,S23
94,109,S23,S11
0,0,S23,S19
71,67,S23,S18
99,93,S23,S23
0,0,S23,S7
25,23,S23,S19
34,35,S23,S19
43,55,S24,S24
219,221,S24,S24
7,8,S24,S32
157,154,S24,S16
147,138,S24,S20
38,42,S24,S6
96,99,S24,S32
255,234,S24,S35
2,3,S24,S36
4,5,S24,S32
97,95,S24,S16
134,136,S24,S35
111,114,S24,S6
2,2,S24,S36
5,5,S24,S24
23,26,S24,S6
255,253,S24,S11
108,113,S24,S13
180,178,S24,S20
81,85,S24,S30
9,9,S24,S6
39,45,S24,S32
253,254,S24,S5
3,3,S24,S6
131,130,S25,S4
145,151,S25,S25
5,6,S25,S25
165,172,S25,S14
5,5,S25,S5
91,94,S25,S32
217,230,S25,S25
132,136,S25,S20
255,255,S25,S19
4,5,S25,S1
66,65,S25,S19
60,64,S25,S5
147,150,S25,S33
133,133,S25,S20
5,6,S25,S19
4,4,S25,S5
102,106,S25,S5
110,114,S25,S13
67,69,S25,S19
66,70,S25,S5
116,105,S25,S13
236,243,S25,S13
47,47,S25,S32
1,1,S25,S1
5,5,S26,S19
4,5,S26,S5
175,183,S26,S19
126,130,S26,S35
218,231,S26,S35
147,155,S26,S5
50,54,S26,S9
6,6,S26,S35
3,3,S26,S6
4,4,S26,S5
120,124,S26,S5
4,4,S26,S6
18,20,S26,S7
147,155,S26,S19
91,91,S26,S3
51,53,S26,S5
45,36,S26,S26
138,139,S26,S18
4,5,S26,S1
1,1,S26,S7
79,86,S26,S24
40,41,S26,S5
174,185,S26,S7
40,46,S26,S9
4,4,S27,S12
246,242,S27,S2
4,4,S27,S24
82,84,S27,S2
66,69,S27,S6
94,97,S27,S20
129,133,S27,S19
222,222,S27,S11
5,5,S27,S27
63,65,S27,S19
148,156,S27,S18
94,97,S27,S13
8,9,S27,S32
136,136,S27,S27
6,5,S27,S32
6,5,S27,S23
101,107,S27,S11
255,255,S27,S11
4,4,S27,S11
196,199,S27,S16
89,92,S27,S14
43,44,S27,S32
53,54,S27,S13
43,45,S27,S32
68,71,S28,S28
6,6,S28,S5
7,6,S28,S32
110,112,S28,S28
116,119,S28,S6
125,127,S28,S23
164,168,S28,S20
39,39,S28,S32
47,48,S28,S13
44,47,S28,S6
89,92,S28,S21
137,143,S28,S6
3,3,S28,S28
115,114,S28,S7
113,118,S28,S28
8,8,S28,S7
26,28,S28,S32
7,7,S28,S11
3,4,S28,S28
101,107,S28,S36
8,8,S28,S2
69,69,S28,S23
208,209,S28,S11
98,101,S28,S32
5,5,S29,S11
240,231,S29,S29
95,97,S29,S19
41,40,S29,S20
5,6,S29,S11
6,6,S29,S18
99,102,S29,S5
5,5,S29,S18
6,6,S29,S29
120,113,S29,S29
5,5,S29,S5
5,5,S29,S19
158,151,S29,S23
218,214,S29,S35
24,24,S29,S6
7,7,S29,S33
5,5,S29,S29
8,9,S29,S19
166,166,S29,S11
6,6,S29,S5
99,95,S29,S19
75,76,S29,S29
49,47,S29,S20
39,35,S29,S5
0,0,S30,S2
36,30,S30,S20
42,47,S30,S7
103,107,S30,S19
24,30,S30,S18
41,37,S30,S5
103,84,S30,S19
21,24,S30,S32
0,0,S30,S2
58,68,S30,S14
2,2,S30,S9
1,1,S30,S8
9,11,S30,S7
5,4,S30,S6
0,1,S30,S16
79,89,S30,S19
8,10,S30,S33
36,44,S30,S30
4,4,S30,S23
0,0,S30,S17
0,0,S30,S12
38,39,S30,S19
51,58,S30,S19
53,64,S30,S5
12,12,S31,S35
226,230,S31,S35
224,228,S31,S33
255,255,S31,S33
157,162,S31,S35
14,14,S31,S35
22,21,S31,S35
40,40,S31,S35
183,186,S31,S35
88,88,S31,S5
11,10,S31,S18
187,188,S31,S35
58,59,S31,S35
13,13,S31,S12
6,7,S31,S31
177,176,S31,S31
127,132,S31,S35
6,6,S31,S31
6,7,S31,S28
12,12,S31,S33
12,12,S31,S35
99,100,S31,S31
255,255,S31,S33
90,89,S31,S35
40,43,S32,S2
4,5,S32,S6
148,151,S32,S24
60,63,S32,S24
70,72,S32,S19
223,238,S32,S5
2,2,S32,S2
127,128,S32,S19
110,111,S32,S19
84,86,S32,S16
3,3,S32,S2
88,88,S32,S19
59,62,S32,S19
3,3,S32,S32
4,4,S32,S32
87,88,S32,S7
174,172,S32,S35
141,149,S32,S38
60,59,S32,S2
61,62,S32,S19
4,4,S32,S19
16,18,S32,S33
70,69,S32,S6
37,38,S32,S19
3,3,S33,S12
192,182,S33,S6
72,73,S33,S6
160,159,S33,S2
84,84,S33,S35
66,64,S33,S7
138,133,S33,S8
64,62,S33,S11
43,43,S33,S33
115,117,S33,S35
100,97,S33,S33
4,3,S33,S18
4,4,S33,S18
4,3,S33,S7
3,3,S33,S19
3,3,S33,S1
9,10,S33,S6
125,130,S33,S6
80,82,S33,S6
63,64,S33,S19
39,42,S33,S6
4,6,S33,S26
90,87,S33,S19
5,4,S33,S6
67,68,S34,S19
2,1,S34,S36
165,169,S34,S26
1,1,S34,S2
31,33,S34,S19
1,1,S34,S19
156,150,S34,S35
1,1,S34,S1
0,0,S34,S7
106,106,S34,S19
105,108,S34,S20
255,255,S34,S34
93,94,S34,S19
177,181,S34,S35
139,142,S34,S20
1,1,S34,S1
131,130,S34,S26
0,1,S34,S1
108,112,S34,S6
79,80,S34,S6
135,138,S34,S18
1,1,S34,S2
81,82,S34,S20
82,84,S34,S2
104,103,S35,S5
109,108,S35,S11
6,7,S35,S5
4,4,S35,S5
157,157,S35,S35
59,66,S35,S5
73,73,S35,S11
5,5,S35,S19
177,197,S35,S32
106,107,S35,S5
69,71,S35,S5
4,4,S35,S19
146,149,S35,S35
119,120,S35,S35
15,16,S35,S5
212,208,S35,S35
53,55,S35,S5
4,4,S35,S19
5,5,S35,S32
90,90,S35,S19
122,115,S35,S18
255,252,S35,S35
70,70,S35,S5
6,7,S35,S5
4,3,S36,S2
90,90,S36,S19
3,3,S36,S23
89,91,S36,S6
3,3,S36,S36
3,3,S36,S23
5,6,S36,S2
22,24,S36,S19
2,2,S36,S23
186,182,S36,S13
3,3,S36,S19
95,90,S36,S23
204,209,S36,S36
105,106,S36,S6
39,40,S36,S32
2,2,S36,S1
204,196,S36,S38
61,63,S36,S36
171,157,S36,S16
48,50,S36,S6
51,49,S36,S2
133,134,S36,S13
4,4,S36,S36
86,86,S36,S15
92,96,S37,S19
8,8,S37,S5
241,255,S37,S11
57,64,S37,S35
177,186,S37,S29
96,103,S37,S19
57,64,S37,S19
92,94,S37,S19
43,48,S37,S19
7,8,S37,S36
6,7,S37,S33
230,238,S37,S11
72,79,S37,S19
174,177,S37,S33
76,80,S37,S19
122,131,S37,S35
255,255,S37,S33
8,8,S37,S5
5,7,S37,S1
54,57,S37,S37
116,122,S37,S19
12,15,S37,S11
107,114,S37,S19
254,254,S37,S35
74,73,S38,S6
1,1,S38,S18
1,1,S38,S2
127,126,S38,S19
35,36,S38,S19
0,1,S38,S6
84,80,S38,S18
1,1,S38,S2
12,14,S38,S7
59,61,S38,S19
74,74,S38,S2
49,50,S38,S20
137,139,S38,S2
1,1,S38,S6
193,184,S38,S2
53,55,S38,S19
95,98,S38,S3
204,194,S38,S19
2,1,S38,S16
19,21,S38,S6
89,90,S38,S19
16,17,S38,S19
133,135,S38,S19
8,7,S38,S19
