Col1,Col2,Actual,Predicted
-10922,-3572,10,12
-10670,11009,10,10
-11025,-7859,10,10
-18630,3825,10,10
-11949,-10014,10,10
-14770,-11673,10,10
-14452,5373,10,10
-16989,-735,10,10
-15842,11430,10,16
-16851,4567,10,10
-16574,7048,10,10
-10439,9308,10,10
-14903,6997,10,10
-17530,-1929,10,10
-16647,-3625,10,10
-3393,-1965,10,1
-11500,-9073,10,10
-14475,-13186,10,10
-14098,12411,10,10
-13875,-6919,10,10
-11787,10569,10,10
-2814,-2659,11,2
-8365,6938,11,11
-5236,5844,11,14
-1875,1833,11,12
-7610,8005,11,11
-7941,7730,11,11
-8887,-6517,11,5
-12697,-9500,11,11
-11039,10033,11,11
-14530,8760,11,11
-8010,-7484,11,7
-16967,3852,11,11
-17841,-2642,11,11
-867,316,11,9
-4089,4788,11,38
-18208,1498,11,11
-8634,-8980,11,11
-17530,-1633,11,11
-6889,-3119,11,2
-13574,-975,11,11
-11368,8966,11,11
-14463,-1214,11,11
-12556,2563,11,18
-19310,-4401,11,11
-16165,-11684,12,12
-2,-1,12,7
-4331,4844,12,35
-24748,-5532,12,12
-25100,2595,12,12
-6418,-7022,12,11
-19613,-1124,12,10
-11336,8659,12,5
-26399,4957,12,12
-20461,9127,12,12
-18095,-9407,12,10
-2,0,12,7
-24297,-2969,12,12
-10102,-9604,12,12
-21450,8952,12,12
-26381,592,12,12
-15278,-5142,12,5
-27314,-5451,12,12
-24094,3533,12,12
-11345,10634,12,12
-2038,1217,12,25
-10853,9597,12,12
-5570,5806,12,12
-21505,-11153,12,12
-8299,-4369,13,2
-17973,-5203,13,20
-9099,7641,13,5
-24450,74,13,13
-10233,9372,13,13
-8616,-8685,13,5
-9809,-9172,13,5
-26708,-3840,13,13
-6577,-6576,13,13
-4491,4394,13,2
-14375,-13273,13,13
-3890,-3575,13,19
-3240,-1720,13,12
-16220,12752,13,12
-19744,13290,13,35
-7734,7784,13,13
-1932,154,13,12
-19919,9585,13,35
-3151,2617,13,38
-16262,-8753,13,13
-13404,11798,13,35
-4450,4340,13,19
-12902,-9958,13,13
-2971,-1288,13,12
-16610,-2273,14,14
-14780,-3035,14,14
-16338,4182,14,14
-5746,-6032,14,11
-8975,-2299,14,2
-15835,6737,14,11
-17541,478,14,14
-19042,3807,14,14
-13597,8448,14,14
-17767,-742,14,14
-5243,5779,14,11
-7665,-7426,14,14
-2951,2535,14,21
-2540,2664,14,21
-13389,5786,14,11
-12533,-4569,14,11
-6950,7484,14,1
-3612,4309,14,1
-9649,-3359,14,14
-10677,2350,14,14
-15885,-7985,14,14
-9433,9080,14,14
-14266,5964,14,11
-18550,-3827,14,14
-7495,5578,15,15
-7873,8425,15,38
-14770,2202,15,15
-3763,-3018,15,15
-13407,-4692,15,15
-3340,3223,15,38
-13379,-7336,15,15
-10317,-5524,15,15
-5075,1893,15,3
-4853,4468,15,11
-13430,-3446,15,15
-2336,192,15,2
-8460,-6029,15,6
-9603,5754,15,15
-2338,1491,15,14
-13838,-1975,15,15
-9066,-8818,15,15
-11692,2438,15,15
-10329,-3701,15,15
-14392,3750,15,15
-5864,-1840,15,3
-12462,-855,15,15
-8969,-9126,15,15
-10318,-8576,15,15
-16293,-228,16,16
-5219,5649,16,1
-14075,121,16,2
-14772,-7123,16,2
-15579,4815,16,16
-14729,744,16,16
-17871,-2774,16,16
-9542,9119,16,16
-17794,1118,16,16
-14248,1778,16,16
-11608,-9548,16,16
-8952,-8758,16,2
-14109,7158,16,16
-3733,-4054,16,1
-17242,-1192,16,16
-13536,9544,16,16
-1756,1252,16,16
-11531,-10772,16,2
-8275,-7214,16,19
-9402,-7859,16,16
-9076,6102,16,16
-3764,-3198,16,23
-15265,-4037,16,16
-7534,-7985,16,16
-1085,61,17,9
-22900,-4713,17,17
-21460,810,17,17
-20438,-5760,17,17
-13403,-11296,17,6
-12775,7559,17,17
-16307,1884,17,14
-24529,-6521,17,17
-2829,-111,17,10
-9720,-8424,17,9
-1974,1233,17,17
-14294,-13242,17,11
-11160,-8010,17,9
-18717,5175,17,17
-15352,-10858,17,17
-20698,-240,17,17
-15009,3796,17,11
-24110,-1434,17,17
-2968,-2258,17,14
-8465,4685,17,17
-13753,7137,17,17
-9372,-4285,17,12
-19231,5626,17,17
-1731,-850,17,14
-9731,6566,18,7
-12298,-10782,18,11
-8733,9034,18,5
-4407,-1975,18,5
-15223,1318,18,18
-4040,-3795,18,1
-7669,6876,18,5
-9630,-8862,18,18
-16426,2348,18,18
-10034,-7607,18,11
-15775,-3075,18,18
-4985,-4068,18,12
-2868,-1423,18,1
-14957,5553,18,11
-4490,4877,18,2
-5542,5077,18,12
-17465,-1026,18,18
-8264,-5827,18,33
-10304,-8307,18,11
-16228,-4728,18,18
-17364,-2397,18,18
-19297,1962,18,18
-15813,-21,18,18
-17052,-847,18,18
-3254,3776,19,19
-3339,3393,19,19
-6719,-6091,19,5
-7986,-5266,19,5
-5001,2589,19,2
-7276,-7496,19,19
-13469,-7174,19,11
-1398,284,19,16
-7483,6190,19,19
-7290,6141,19,11
-16865,1951,19,19
-17350,4562,19,19
-13594,6120,19,19
-14510,-2192,19,19
-13844,-3659,19,19
-15257,2106,19,19
-11181,-9299,19,11
-11202,5211,19,19
-10538,-10094,19,38
-10971,-6094,19,19
-2697,-2328,19,19
-15937,-4367,19,19
-10827,-7712,19,19
-8234,5320,19,11
-17228,11869,20,20
-11383,8316,20,2
-19461,143,20,20
-8972,-8848,20,13
-4826,-4733,20,19
-18330,3161,20,20
-2324,2048,20,10
-12097,10696,20,20
-10029,7792,20,13
-14122,12367,20,6
-8797,-8470,20,20
-15817,-9911,20,20
-5786,-6786,20,26
-14079,6970,20,13
-19679,-209,20,20
-21148,1945,20,20
-13902,-13834,20,20
-13351,-12233,20,20
-1064,134,20,21
-19470,4717,20,20
-10331,9012,20,2
-7091,-7988,20,20
-14336,11548,20,6
-15062,11550,20,19
-13005,11111,21,21
-13303,-12614,21,21
-8706,-8607,21,10
-18621,-16300,21,21
-4531,-2185,21,12
-9300,-8898,21,2
-16413,-5370,21,2
-20014,-571,21,2
-27043,3326,21,21
-8855,4498,21,12
-26044,-904,21,21
-14689,13202,21,21
-8519,8438,21,18
-17436,15263,21,21
-9210,9377,21,10
-22496,-12191,21,21
-27712,6971,21,21
-16352,-13242,21,21
-24511,-4522,21,21
-6576,6919,21,20
-28622,1667,21,21
-6581,-6346,21,22
-24029,-7331,21,21
-12805,12763,21,20
-13609,10098,22,22
-4329,-3440,22,1
-10544,-8558,22,22
-9023,7500,22,2
-14674,-7796,22,22
-12185,-192,22,22
-10086,7510,22,2
-15603,3301,22,22
-16550,-95,22,22
-9248,8468,22,2
-9267,-7955,22,2
-12128,-6562,22,22
-9904,9779,22,2
-11786,9019,22,2
-301,61,22,22
-313,32,22,22
-12554,-6606,22,2
-15842,-155,22,22
-15748,-2973,22,22
-7671,2797,22,2
-12359,-10020,22,22
-13167,5823,22,2
-3759,-2032,22,21
-16044,5288,22,22
-1429,325,23,9
-9280,-5998,23,23
-5715,-5833,23,23
-9250,2161,23,23
-6635,6593,23,23
-1195,59,23,16
-14356,2015,23,23
-6061,-2693,23,19
-3570,3578,23,16
-8532,-8109,23,23
-8921,7331,23,23
-9588,-5812,23,23
-13102,-2411,23,23
-4332,4608,23,23
-7884,-3272,23,23
-13188,-2583,23,23
-6195,5009,23,23
-3865,-3880,23,23
-7389,5305,23,11
-11123,-6870,23,23
-6389,-6268,23,23
-22,26,23,7
-12185,632,23,23
-12916,-1690,23,23
-18688,-236,24,24
-13885,-11681,24,24
-20086,8552,24,24
-11289,-10296,24,24
-4973,-5495,24,18
-20271,2973,24,24
-21724,-588,24,24
-3268,-3473,24,12
-5970,5503,24,5
-18117,7231,24,5
-8952,-7181,24,2
-21313,-3974,24,24
-17333,-5201,24,24
-6433,6438,24,8
-2682,2461,24,8
-20948,5369,24,24
-8046,-8968,24,5
-21638,-1964,24,24
-8814,-9375,24,5
-21087,-747,24,24
-14584,2907,24,24
-23201,4777,24,24
-9770,-10091,24,5
-9172,8536,24,24
-8649,-7690,25,1
-20656,-7037,25,25
-9750,8938,25,2
-16188,-10493,25,25
-18259,7263,25,25
-22194,-1147,25,25
-10940,-10421,25,1
-15455,-7425,25,25
-6471,-6476,25,1
-7993,6865,25,1
-13555,-2454,25,25
-24212,4129,25,25
-5643,-5035,25,22
-12119,-8054,25,25
-3475,3144,25,1
-11635,10644,25,2
-23135,-1140,25,25
-23954,-2441,25,25
-20017,222,25,25
-22531,2186,25,25
-3160,-2516,25,25
-14003,-11930,25,1
-20669,3058,25,25
-192,92,25,1
-2866,2653,26,6
-12558,10417,26,6
-10381,-9364,26,20
-12169,-9188,26,20
-10385,-10595,26,26
-16767,-8897,26,26
-15028,201,26,26
-15158,7103,26,26
-6748,6090,26,7
-12405,9311,26,26
-10624,-9461,26,26
-11525,8142,26,26
-15495,5952,26,26
-15108,-7859,26,26
-13346,-4985,26,26
-19006,828,26,26
-17288,-604,26,26
-8740,-8998,26,26
-11467,9791,26,26
-18,-5,26,7
-16232,-761,26,26
-19844,3968,26,26
-13385,-11361,26,6
-4463,-460,26,1
-4603,4336,27,1
-11065,-11112,27,27
-5176,5589,27,1
-20218,-3371,27,27
-14768,-4354,27,11
-19270,-5307,27,11
-19361,-9572,27,27
-7863,-7721,27,1
-9729,8201,27,11
-21020,196,27,27
-2887,-1322,27,7
-24789,-3528,27,27
-15301,4220,27,11
-14408,-11276,27,27
-17508,8878,27,27
-7003,4208,27,2
-20663,-5416,27,11
-5084,-5177,27,10
-3853,4044,27,1
-16575,-14105,27,27
-16110,-5363,27,11
-17221,-178,27,11
-21061,220,27,27
-17759,1256,27,11
-20236,2235,28,28
-13022,9657,28,28
-8893,7934,28,27
-17163,-4256,28,28
-14625,-6734,28,28
-6396,-3440,28,10
-9982,-9218,28,10
-17777,6561,28,10
-18079,3360,28,28
-12727,14,28,28
-19396,-523,28,28
-13802,-8695,28,18
-344,146,28,28
-6162,-6018,28,10
-21183,-3157,28,28
-6427,6830,28,18
-18943,8009,28,28
-7229,6675,28,15
-344,146,28,28
-18706,-730,28,10
-9477,9115,28,28
-5426,-163,28,10
-15737,-11893,28,28
-19732,-662,28,28
-13586,9498,29,11
-15019,-14522,29,1
-23675,-5731,29,29
-23268,1533,29,29
-7374,6891,29,6
-20958,8309,29,29
-22641,-5750,29,29
-17087,11951,29,29
-6025,6737,29,20
-15492,-9544,29,29
-14815,11604,29,6
-14581,3983,29,6
-12728,-11416,29,29
-11852,-12041,29,29
-5784,-601,29,19
-18823,6366,29,6
-7415,7506,29,2
-11513,3185,29,6
-5896,-6526,29,11
-3451,3329,29,21
-9536,-7669,29,6
-22149,-3404,29,29
-23151,330,29,29
-15387,-917,29,29
-8082,6444,30,30
-15412,-3862,30,2
-13079,-5185,30,2
-9740,-9254,30,30
-16113,1003,30,30
-18857,-3806,30,30
-5357,-5426,30,1
-20940,3403,30,30
-3984,4558,30,1
-22971,-2601,30,30
-1585,394,30,16
-13626,6117,30,30
-14306,771,30,2
-2003,-303,30,14
-13243,7348,30,30
-10389,-8823,30,30
-19077,7751,30,30
-21797,2612,30,30
-6688,-1181,30,3
-3414,3493,30,30
-1146,663,30,8
-18910,-3904,30,30
-15966,-3788,30,30
-21882,-1450,30,30
-25285,9423,31,31
-20207,-14057,31,21
-15146,-10594,31,21
-8153,-7647,31,11
-20352,-11334,31,31
-29799,6915,31,31
-28434,3974,31,31
-19086,-605,31,31
-26036,-8870,31,31
-29603,-2213,31,31
-15640,11168,31,31
-29066,-10415,31,31
-33311,3787,31,31
-2311,759,31,8
-573,166,31,31
-11702,-10337,31,31
-21391,-9010,31,31
-577,171,31,31
-572,174,31,31
-11528,10294,31,31
-21494,9054,31,31
-33065,-1418,31,31
-4061,-1814,31,12
-28700,493,31,31
-12473,-523,32,32
-11858,3249,32,32
-14845,-8653,32,18
-19435,1808,32,32
-17950,-1151,32,32
-10152,-10214,32,32
-8961,7746,32,32
-11418,-8945,32,32
-16947,-5798,32,32
-6718,-6486,32,5
-9434,8676,32,32
-16875,-1869,32,32
-14932,-433,32,32
-7790,7680,32,32
-15150,10406,32,32
-14735,-5085,32,32
-11274,-9589,32,12
-15510,-9248,32,18
-16790,-754,32,32
-18719,1017,32,32
-4533,4578,32,8
-17575,6587,32,32
-7654,-5972,32,5
-15720,1670,32,32
-3091,3273,33,1
-7020,-7070,33,33
-17134,-815,33,33
-8084,-8116,33,18
-16509,-2563,33,33
-11000,-3267,33,7
-12652,-9290,33,33
-16042,-108,33,33
-14201,1969,33,33
-9394,-7473,33,33
-5066,-4938,33,11
-11089,9827,33,33
-7001,6849,33,14
-7190,7413,33,1
-6664,6051,33,14
-8573,6270,33,33
-12812,6416,33,33
-4296,-4335,33,19
-14054,-3127,33,33
-16574,-170,33,33
-15206,2888,33,33
-5386,5445,33,1
-11738,-5229,33,33
-5107,4726,33,11
-18243,496,34,1
-9086,9971,34,5
-18973,-9777,34,2
-5427,3713,34,2
-13919,-131,34,34
-16647,9068,34,1
-3276,-3886,34,1
-8060,7859,34,2
0,0,34,7
-23236,-986,34,34
-22600,-2040,34,34
-11414,-11776,34,34
-7123,-7189,34,34
-18415,-9184,34,1
-12907,-9976,34,1
-12632,11277,34,1
-20330,-5824,34,34
-9374,7770,34,36
-13768,-7957,34,5
-24344,2929,34,34
-10570,-9978,34,34
-8501,8955,34,2
-18063,-3334,34,34
-7616,-1089,34,2
-18690,-4283,35,35
-8906,-7518,35,35
-2475,1944,35,12
-8862,7146,35,5
-17783,-7258,35,35
-20471,-117,35,13
-19599,431,35,35
-12211,6920,35,12
-3430,-2882,35,19
-22494,-1702,35,35
-19256,-764,35,35
-4987,5000,35,14
-11329,-9161,35,13
-21541,-3374,35,35
-11554,4809,35,5
-7979,-7927,35,5
-23854,4378,35,35
-6098,5877,35,21
-8991,8235,35,5
-19268,-3038,35,35
-5105,-4627,35,13
-6332,-6186,35,18
-23918,2828,35,35
-13221,10067,35,21
-12754,10580,36,36
-19429,-2972,36,36
-7913,3514,36,11
-9232,-7224,36,2
-10365,7812,36,36
-5645,5155,36,22
-15224,8294,36,18
-17390,5957,36,36
-5863,5908,36,1
-13656,-12831,36,5
-10896,9715,36,36
-4843,-4019,36,5
-10054,-10567,36,36
-13523,-7593,36,18
-18032,3457,36,36
-4701,5233,36,2
-5200,-5622,36,1
-17683,-36,36,36
-7004,-7779,36,18
-13804,-178,36,36
-8460,-2354,36,2
-11685,-10335,36,36
-3106,-65,36,21
-17675,-3077,36,36
-18829,-4941,37,37
-18206,8797,37,21
-6765,-7267,37,10
-18605,163,37,1
-14998,-12309,37,37
-15408,-8089,37,37
-21403,-216,37,37
-9812,-7324,37,2
-18548,1152,37,37
-7235,7805,37,12
-7931,8344,37,18
-11258,-11600,37,37
-21933,-1428,37,37
-7252,-6587,37,5
-19566,-3310,37,37
-16883,-8297,37,1
-5420,-4546,37,11
-13849,12989,37,37
-10768,10662,37,37
-23072,3622,37,37
-14202,-9927,37,1
-10986,4273,37,5
-19496,-5397,37,37
-9600,-9925,37,10
-18899,-1985,38,38
-4612,5257,38,3
-11104,9649,38,14
-7284,-7730,38,18
-17818,3364,38,38
-8478,7003,38,38
-3802,-4074,38,3
-7822,6194,38,2
-5743,2383,38,2
-19213,757,38,38
-13067,-573,38,38
-18466,1507,38,38
-14998,-7701,38,38
-11680,8389,38,14
-6258,-6432,38,2
-19486,2863,38,38
-15895,-5277,38,38
-3072,-2811,38,1
-15644,8130,38,38
-14032,1687,38,38
-13084,-4953,38,11
-15923,5700,38,38
-12364,-8620,38,38
-1657,-1034,38,3
