Col1,Col2,Actual,Predicted
7,7,S13,S21
7,8,S13,S20
5,6,S13,S13
14,14,S13,S21
8,8,S13,S35
5,5,S13,S21
172,178,S13,S13
6,6,S13,S13
6,6,S13,S21
151,154,S13,S14
81,83,S13,S31
77,81,S14,S13
78,77,S14,S13
22,25,S14,S13
254,255,S14,S13
7,6,S14,S21
9,10,S14,S13
50,55,S14,S31
37,42,S14,S13
2,2,S14,S31
74,80,S14,S13
2,3,S14,S21
129,128,S14,S20
2,3,S14,S21
3,4,S14,S21
4,5,S14,S31
88,88,S14,S13
2,2,S14,S13
1,1,S14,S13
49,52,S14,S13
9,9,S14,S31
135,142,S14,S31
3,3,S14,S13
4,4,S14,S21
109,115,S14,S13
2,4,S15,S4
2,3,S15,S1
10,6,S15,S13
24,28,S15,S17
17,24,S15,S13
5,5,S15,S35
32,33,S15,S31
18,21,S15,S31
4,5,S15,S25
4,3,S15,S5
16,20,S15,S31
5,3,S15,S21
24,27,S15,S13
2,2,S15,S13
4,4,S15,S25
16,14,S15,S15
76,73,S15,S17
3,4,S15,S13
10,9,S15,S20
7,4,S15,S15
7,10,S15,S13
10,8,S15,S13
87,67,S15,S13
27,21,S15,S31
78,77,S16,S8
3,2,S16,S21
75,78,S16,S21
129,129,S16,S4
28,26,S16,S8
54,56,S16,S8
92,95,S16,S8
3,2,S16,S21
58,59,S16,S8
40,40,S16,S8
152,152,S16,S13
232,217,S16,S21
10,9,S16,S5
206,162,S16,S4
80,83,S16,S8
2,2,S16,S13
3,3,S16,S25
196,186,S16,S14
139,136,S16,S21
110,107,S16,S13
2,2,S16,S13
15,9,S16,S31
102,102,S16,S8
209,231,S16,S14
0,0,S17,S19
38,42,S17,S13
22,26,S17,S13
34,56,S17,S31
9,11,S17,S13
0,0,S17,S31
3,4,S17,S13
41,41,S17,S13
0,0,S17,S21
0,1,S17,S3
0,0,S17,S27
25,43,S17,S13
2,4,S17,S21
21,8,S17,S31
17,24,S17,S13
14,19,S17,S31
1,0,S17,S31
29,33,S17,S31
0,0,S17,S13
0,0,S17,S31
0,0,S17,S31
2,5,S17,S31
8,11,S17,S31
0,0,S17,S13
5,5,S18,S13
176,177,S18,S13
6,5,S18,S31
96,102,S18,S21
32,32,S18,S31
188,161,S18,S21
5,4,S18,S1
192,208,S18,S13
30,31,S18,S31
136,143,S18,S21
65,70,S18,S13
146,153,S18,S21
248,237,S18,S31
15,19,S18,S21
6,6,S18,S25
7,7,S18,S21
66,68,S18,S31
66,69,S18,S20
104,110,S18,S13
91,95,S18,S31
69,74,S18,S13
47,50,S18,S31
50,55,S18,S31
55,60,S18,S31
2,2,S19,S21
3,2,S19,S21
74,70,S19,S31
56,56,S19,S20
1,2,S19,S21
155,157,S19,S20
97,98,S19,S13
5,6,S19,S12
2,2,S19,S21
2,2,S19,S13
14,17,S19,S26
5,5,S19,S13
3,3,S19,S31
44,43,S19,S13
56,55,S19,S31
10,10,S19,S8
128,127,S19,S13
3,3,S19,S21
144,146,S19,S13
85,86,S19,S20
109,108,S19,S17
71,70,S19,S13
93,92,S19,S13
2,2,S19,S8
5,4,S20,S35
3,3,S20,S35
52,51,S20,S8
150,148,S20,S20
136,143,S20,S31
25,25,S20,S8
5,6,S20,S21
5,5,S20,S21
4,4,S20,S21
4,4,S20,S24
116,117,S20,S14
132,132,S20,S35
255,255,S20,S7
4,5,S20,S21
60,56,S20,S13
42,42,S20,S12
209,204,S20,S20
170,163,S20,S13
6,6,S20,S14
17,18,S20,S8
4,4,S20,S8
176,175,S20,S21
3,3,S20,S8
5,5,S20,S21
7,7,S21,S13
194,204,S21,S21
223,184,S21,S21
234,242,S21,S21
195,202,S21,S28
255,255,S21,S21
99,97,S21,S8
76,75,S21,S8
78,81,S21,S12
9,8,S21,S21
107,101,S21,S8
10,11,S21,S21
9,8,S21,S21
9,8,S21,S21
9,10,S21,S21
198,197,S21,S13
53,55,S21,S21
159,166,S21,S31
120,118,S21,S31
8,8,S21,S21
96,97,S21,S35
255,255,S21,S31
148,147,S21,S8
10,9,S21,S21
4,5,S22,S35
201,203,S22,S13
81,85,S22,S31
4,4,S22,S13
75,80,S22,S4
23,22,S22,S31
5,5,S22,S21
11,13,S22,S31
30,30,S22,S31
3,5,S22,S13
86,87,S22,S13
58,64,S22,S20
4,3,S22,S2
4,4,S22,S13
2,2,S22,S19
2,2,S22,S19
67,71,S22,S4
31,31,S22,S35
44,46,S22,S31
5,4,S22,S21
90,93,S22,S4
6,6,S22,S35
44,46,S22,S13
6,8,S22,S13
0,0,S23,S21
60,59,S23,S31
72,71,S23,S20
6,8,S23,S13
0,0,S23,S13
2,2,S23,S7
22,25,S23,S21
8,6,S23,S21
0,0,S23,S21
117,111,S23,S13
0,0,S23,S13
62,56,S23,S21
50,47,S23,S31
0,0,S23,S31
33,31,S23,S20
50,46,S23,S31
0,0,S23,S21
94,109,S23,S21
0,0,S23,S1
71,67,S23,S13
99,93,S23,S13
0,0,S23,S14
25,23,S23,S31
34,35,S23,S21
43,55,S24,S13
219,221,S24,S13
7,8,S24,S24
157,154,S24,S29
147,138,S24,S34
38,42,S24,S21
96,99,S24,S13
255,234,S24,S4
2,3,S24,S21
4,5,S24,S21
97,95,S24,S20
134,136,S24,S13
111,114,S24,S13
2,2,S24,S13
5,5,S24,S31
23,26,S24,S13
255,253,S24,S13
108,113,S24,S13
180,178,S24,S31
81,85,S24,S13
9,9,S24,S13
39,45,S24,S13
253,254,S24,S13
3,3,S24,S13
131,130,S25,S21
145,151,S25,S31
5,6,S25,S1
165,172,S25,S21
5,5,S25,S21
91,94,S25,S13
217,230,S25,S13
132,136,S25,S20
255,255,S25,S13
4,5,S25,S24
66,65,S25,S13
60,64,S25,S31
147,150,S25,S21
133,133,S25,S13
5,6,S25,S27
4,4,S25,S13
102,106,S25,S32
110,114,S25,S13
67,69,S25,S13
66,70,S25,S13
116,105,S25,S13
236,243,S25,S31
47,47,S25,S13
1,1,S25,S14
5,5,S26,S28
4,5,S26,S20
175,183,S26,S31
126,130,S26,S21
218,231,S26,S13
147,155,S26,S8
50,54,S26,S3
6,6,S26,S3
3,3,S26,S31
4,4,S26,S5
120,124,S26,S13
4,4,S26,S21
18,20,S26,S25
147,155,S26,S31
91,91,S26,S4
51,53,S26,S12
45,36,S26,S5
138,139,S26,S22
4,5,S26,S4
1,1,S26,S14
79,86,S26,S31
40,41,S26,S8
174,185,S26,S24
40,46,S26,S13
4,4,S27,S31
246,242,S27,S29
4,4,S27,S5
82,84,S27,S31
66,69,S27,S21
94,97,S27,S31
129,133,S27,S21
222,222,S27,S13
5,5,S27,S31
63,65,S27,S31
148,156,S27,S4
94,97,S27,S13
8,9,S27,S29
136,136,S27,S31
6,5,S27,S13
6,5,S27,S31
101,107,S27,S31
255,255,S27,S13
4,4,S27,S13
196,199,S27,S21
89,92,S27,S31
43,44,S27,S29
53,54,S27,S31
43,45,S27,S8
68,71,S28,S31
6,6,S28,S21
7,6,S28,S27
110,112,S28,S21
116,119,S28,S13
125,127,S28,S21
164,168,S28,S13
39,39,S28,S21
47,48,S28,S31
44,47,S28,S13
89,92,S28,S31
137,143,S28,S13
3,3,S28,S19
115,114,S28,S4
113,118,S28,S13
8,8,S28,S27
26,28,S28,S13
7,7,S28,S21
3,4,S28,S19
101,107,S28,S21
8,8,S28,S13
69,69,S28,S21
208,209,S28,S28
98,101,S28,S13
5,5,S29,S21
240,231,S29,S29
95,97,S29,S8
41,40,S29,S13
5,6,S29,S21
6,6,S29,S31
99,102,S29,S29
5,5,S29,S8
6,6,S29,S21
120,113,S29,S31
5,5,S29,S13
5,5,S29,S31
158,151,S29,S13
218,214,S29,S29
24,24,S29,S21
7,7,S29,S21
5,5,S29,S21
8,9,S29,S21
166,166,S29,S12
6,6,S29,S21
99,95,S29,S31
75,76,S29,S31
49,47,S29,S31
39,35,S29,S31
0,0,S30,S21
36,30,S30,S21
42,47,S30,S35
103,107,S30,S13
24,30,S30,S3
41,37,S30,S5
103,84,S30,S13
21,24,S30,S13
0,0,S30,S13
58,68,S30,S8
2,2,S30,S23
1,1,S30,S8
9,11,S30,S12
5,4,S30,S10
0,1,S30,S13
79,89,S30,S21
8,10,S30,S13
36,44,S30,S8
4,4,S30,S21
0,0,S30,S21
0,0,S30,S31
38,39,S30,S13
51,58,S30,S13
53,64,S30,S21
12,12,S31,S31
226,230,S31,S31
224,228,S31,S31
255,255,S31,S31
157,162,S31,S35
14,14,S31,S13
22,21,S31,S13
40,40,S31,S18
183,186,S31,S31
88,88,S31,S8
11,10,S31,S31
187,188,S31,S35
58,59,S31,S31
13,13,S31,S4
6,7,S31,S19
177,176,S31,S31
127,132,S31,S5
6,6,S31,S19
6,7,S31,S19
12,12,S31,S31
12,12,S31,S31
99,100,S31,S31
255,255,S31,S29
90,89,S31,S31
40,43,S32,S13
4,5,S32,S13
148,151,S32,S13
60,63,S32,S13
70,72,S32,S13
223,238,S32,S13
2,2,S32,S31
127,128,S32,S13
110,111,S32,S13
84,86,S32,S31
3,3,S32,S21
88,88,S32,S13
59,62,S32,S13
3,3,S32,S13
4,4,S32,S21
87,88,S32,S13
174,172,S32,S13
141,149,S32,S13
60,59,S32,S13
61,62,S32,S13
4,4,S32,S13
16,18,S32,S13
70,69,S32,S29
37,38,S32,S13
3,3,S33,S31
192,182,S33,S31
72,73,S33,S31
160,159,S33,S31
84,84,S33,S13
66,64,S33,S21
138,133,S33,S31
64,62,S33,S31
43,43,S33,S21
115,117,S33,S13
100,97,S33,S31
4,3,S33,S31
4,4,S33,S13
4,3,S33,S25
3,3,S33,S31
3,3,S33,S26
9,10,S33,S31
125,130,S33,S31
80,82,S33,S31
63,64,S33,S31
39,42,S33,S31
4,6,S33,S31
90,87,S33,S31
5,4,S33,S31
67,68,S34,S13
2,1,S34,S25
165,169,S34,S13
1,1,S34,S21
31,33,S34,S13
1,1,S34,S13
156,150,S34,S31
1,1,S34,S13
0,0,S34,S14
106,106,S34,S13
105,108,S34,S13
255,255,S34,S34
93,94,S34,S34
177,181,S34,S13
139,142,S34,S13
1,1,S34,S25
131,130,S34,S13
0,1,S34,S13
108,112,S34,S13
79,80,S34,S13
135,138,S34,S13
1,1,S34,S31
81,82,S34,S21
82,84,S34,S21
104,103,S35,S13
109,108,S35,S13
6,7,S35,S37
4,4,S35,S25
157,157,S35,S13
59,66,S35,S35
73,73,S35,S35
5,5,S35,S13
177,197,S35,S29
106,107,S35,S13
69,71,S35,S13
4,4,S35,S34
146,149,S35,S17
119,120,S35,S35
15,16,S35,S21
212,208,S35,S13
53,55,S35,S13
4,4,S35,S21
5,5,S35,S13
90,90,S35,S13
122,115,S35,S4
255,252,S35,S13
70,70,S35,S31
6,7,S35,S35
4,3,S36,S27
90,90,S36,S13
3,3,S36,S21
89,91,S36,S31
3,3,S36,S21
3,3,S36,S21
5,6,S36,S13
22,24,S36,S13
2,2,S36,S21
186,182,S36,S21
3,3,S36,S13
95,90,S36,S21
204,209,S36,S22
105,106,S36,S13
39,40,S36,S13
2,2,S36,S25
204,196,S36,S13
61,63,S36,S13
171,157,S36,S29
48,50,S36,S13
51,49,S36,S21
133,134,S36,S31
4,4,S36,S21
86,86,S36,S13
92,96,S37,S13
8,8,S37,S13
241,255,S37,S31
57,64,S37,S21
177,186,S37,S13
96,103,S37,S31
57,64,S37,S13
92,94,S37,S21
43,48,S37,S13
7,8,S37,S37
6,7,S37,S13
230,238,S37,S21
72,79,S37,S13
174,177,S37,S21
76,80,S37,S21
122,131,S37,S13
255,255,S37,S13
8,8,S37,S37
5,7,S37,S37
54,57,S37,S13
116,122,S37,S31
12,15,S37,S31
107,114,S37,S13
254,254,S37,S13
74,73,S38,S13
1,1,S38,S13
1,1,S38,S13
127,126,S38,S21
35,36,S38,S13
0,1,S38,S13
84,80,S38,S21
1,1,S38,S21
12,14,S38,S21
59,61,S38,S21
74,74,S38,S21
49,50,S38,S31
137,139,S38,S13
1,1,S38,S13
193,184,S38,S28
53,55,S38,S13
95,98,S38,S13
204,194,S38,S4
2,1,S38,S31
19,21,S38,S13
89,90,S38,S31
16,17,S38,S31
133,135,S38,S13
8,7,S38,S29
