Col1,Col2,Actual,Predicted
38,42,S17,S13
22,26,S17,S13
34,56,S17,S17
9,11,S17,S17
0,0,S17,S19
3,4,S17,S3
41,41,S17,S13
0,0,S17,S23
0,1,S17,S17
0,0,S17,S23
25,43,S17,S17
2,4,S17,S17
21,8,S17,S17
17,24,S17,S17
14,19,S17,S13
1,0,S17,S17
29,33,S17,S13
0,0,S17,S23
0,0,S17,S23
0,0,S17,S15
2,5,S17,S17
8,11,S17,S13
0,0,S17,S23
5,5,S18,S16
176,177,S18,S11
6,5,S18,S16
96,102,S18,S23
32,32,S18,S18
188,161,S18,S23
5,4,S18,S16
192,208,S18,S11
30,31,S18,S21
136,143,S18,S11
65,70,S18,S12
146,153,S18,S23
248,237,S18,S23
15,19,S18,S18
6,6,S18,S23
7,7,S18,S23
66,68,S18,S13
66,69,S18,S14
104,110,S18,S14
91,95,S18,S12
69,74,S18,S13
47,50,S18,S21
50,55,S18,S35
55,60,S18,S13
2,2,S19,S23
3,2,S19,S23
74,70,S19,S23
56,56,S19,S38
1,2,S19,S23
155,157,S19,S23
97,98,S19,S17
5,6,S19,S23
2,2,S19,S19
2,2,S19,S19
14,17,S19,S13
5,5,S19,S13
3,3,S19,S19
44,43,S19,S29
56,55,S19,S17
10,10,S19,S35
128,127,S19,S11
3,3,S19,S19
144,146,S19,S11
85,86,S19,S11
109,108,S19,S23
71,70,S19,S17
93,92,S19,S11
2,2,S19,S19
5,4,S20,S37
3,3,S20,S16
52,51,S20,S13
150,148,S20,S11
136,143,S20,S23
25,25,S20,S21
5,6,S20,S23
5,5,S20,S16
4,4,S20,S16
4,4,S20,S16
116,117,S20,S14
132,132,S20,S20
255,255,S20,S23
4,5,S20,S19
60,56,S20,S21
42,42,S20,S21
209,204,S20,S11
170,163,S20,S11
6,6,S20,S23
17,18,S20,S21
4,4,S20,S16
176,175,S20,S23
3,3,S20,S19
5,5,S20,S19
7,7,S21,S16
194,204,S21,S11
223,184,S21,S14
234,242,S21,S7
195,202,S21,S23
255,255,S21,S11
99,97,S21,S29
76,75,S21,S21
78,81,S21,S21
9,8,S21,S16
107,101,S21,S21
10,11,S21,S16
9,8,S21,S16
9,8,S21,S37
9,10,S21,S16
198,197,S21,S21
53,55,S21,S21
159,166,S21,S7
120,118,S21,S21
8,8,S21,S16
96,97,S21,S21
255,255,S21,S23
148,147,S21,S21
10,9,S21,S16
4,5,S22,S16
201,203,S22,S23
81,85,S22,S11
4,4,S22,S19
75,80,S22,S22
23,22,S22,S22
5,5,S22,S16
11,13,S22,S13
30,30,S22,S13
3,5,S22,S16
86,87,S22,S22
58,64,S22,S22
4,3,S22,S16
4,4,S22,S19
2,2,S22,S23
2,2,S22,S23
67,71,S22,S22
31,31,S22,S22
44,46,S22,S22
5,4,S22,S16
90,93,S22,S11
6,6,S22,S16
44,46,S22,S23
6,8,S22,S37
0,0,S23,S23
60,59,S23,S11
72,71,S23,S23
6,8,S23,S23
0,0,S23,S23
2,2,S23,S23
22,25,S23,S27
8,6,S23,S23
0,0,S23,S23
117,111,S23,S23
0,0,S23,S23
62,56,S23,S23
50,47,S23,S11
0,0,S23,S23
33,31,S23,S23
50,46,S23,S11
0,0,S23,S23
94,109,S23,S23
0,0,S23,S23
71,67,S23,S11
99,93,S23,S23
0,0,S23,S23
25,23,S23,S18
34,35,S23,S11
43,55,S24,S24
219,221,S24,S11
7,8,S24,S24
157,154,S24,S14
147,138,S24,S23
38,42,S24,S31
96,99,S24,S13
255,234,S24,S23
2,3,S24,S23
4,5,S24,S24
97,95,S24,S14
134,136,S24,S13
111,114,S24,S12
2,2,S24,S16
5,5,S24,S23
23,26,S24,S13
255,253,S24,S14
108,113,S24,S13
180,178,S24,S14
81,85,S24,S13
9,9,S24,S24
39,45,S24,S13
253,254,S24,S14
3,3,S24,S16
131,130,S25,S14
145,151,S25,S13
5,6,S25,S16
165,172,S25,S7
5,5,S25,S25
91,94,S25,S31
217,230,S25,S11
132,136,S25,S7
255,255,S25,S23
4,5,S25,S19
66,65,S25,S25
60,64,S25,S31
147,150,S25,S23
133,133,S25,S14
5,6,S25,S23
4,4,S25,S19
102,106,S25,S31
110,114,S25,S31
67,69,S25,S31
66,70,S25,S31
116,105,S25,S23
236,243,S25,S11
47,47,S25,S31
1,1,S25,S23
5,5,S26,S23
4,5,S26,S16
175,183,S26,S11
126,130,S26,S11
218,231,S26,S11
147,155,S26,S20
50,54,S26,S26
6,6,S26,S5
3,3,S26,S16
4,4,S26,S16
120,124,S26,S11
4,4,S26,S19
18,20,S26,S6
147,155,S26,S20
91,91,S26,S26
51,53,S26,S31
45,36,S26,S13
138,139,S26,S14
4,5,S26,S16
1,1,S26,S23
79,86,S26,S20
40,41,S26,S21
174,185,S26,S11
40,46,S26,S23
4,4,S27,S23
246,242,S27,S11
4,4,S27,S16
82,84,S27,S21
66,69,S27,S7
94,97,S27,S13
129,133,S27,S29
222,222,S27,S23
5,5,S27,S16
63,65,S27,S21
148,156,S27,S23
94,97,S27,S21
8,9,S27,S27
136,136,S27,S11
6,5,S27,S27
6,5,S27,S16
101,107,S27,S21
255,255,S27,S23
4,4,S27,S23
196,199,S27,S11
89,92,S27,S29
43,44,S27,S21
53,54,S27,S21
43,45,S27,S21
68,71,S28,S21
6,6,S28,S16
7,6,S28,S16
110,112,S28,S29
116,119,S28,S11
125,127,S28,S23
164,168,S28,S11
39,39,S28,S28
47,48,S28,S21
44,47,S28,S27
89,92,S28,S21
137,143,S28,S11
3,3,S28,S23
115,114,S28,S23
113,118,S28,S21
8,8,S28,S16
26,28,S28,S27
7,7,S28,S16
3,4,S28,S23
101,107,S28,S28
8,8,S28,S16
69,69,S28,S23
208,209,S28,S11
98,101,S28,S21
5,5,S29,S16
240,231,S29,S11
95,97,S29,S13
41,40,S29,S21
5,6,S29,S16
6,6,S29,S21
99,102,S29,S29
5,5,S29,S37
6,6,S29,S16
120,113,S29,S17
5,5,S29,S19
5,5,S29,S37
158,151,S29,S11
218,214,S29,S11
24,24,S29,S23
7,7,S29,S21
5,5,S29,S16
8,9,S29,S16
166,166,S29,S23
6,6,S29,S23
99,95,S29,S11
75,76,S29,S13
49,47,S29,S21
39,35,S29,S29
0,0,S30,S16
36,30,S30,S29
42,47,S30,S11
103,107,S30,S14
24,30,S30,S30
41,37,S30,S13
103,84,S30,S23
21,24,S30,S21
0,0,S30,S23
58,68,S30,S13
2,2,S30,S23
1,1,S30,S30
9,11,S30,S30
5,4,S30,S23
0,1,S30,S30
79,89,S30,S14
8,10,S30,S30
36,44,S30,S21
4,4,S30,S23
0,0,S30,S23
0,0,S30,S23
38,39,S30,S13
51,58,S30,S30
53,64,S30,S13
12,12,S31,S31
226,230,S31,S29
224,228,S31,S11
255,255,S31,S23
157,162,S31,S31
14,14,S31,S31
22,21,S31,S31
40,40,S31,S31
183,186,S31,S31
88,88,S31,S31
11,10,S31,S25
187,188,S31,S31
58,59,S31,S31
13,13,S31,S23
6,7,S31,S23
177,176,S31,S11
127,132,S31,S31
6,6,S31,S23
6,7,S31,S23
12,12,S31,S19
12,12,S31,S31
99,100,S31,S31
255,255,S31,S23
90,89,S31,S31
40,43,S32,S32
4,5,S32,S32
148,151,S32,S11
60,63,S32,S21
70,72,S32,S21
223,238,S32,S14
2,2,S32,S16
127,128,S32,S11
110,111,S32,S12
84,86,S32,S23
3,3,S32,S16
88,88,S32,S32
59,62,S32,S32
3,3,S32,S16
4,4,S32,S32
87,88,S32,S7
174,172,S32,S10
141,149,S32,S11
60,59,S32,S21
61,62,S32,S21
4,4,S32,S23
16,18,S32,S5
70,69,S32,S14
37,38,S32,S21
3,3,S33,S23
192,182,S33,S23
72,73,S33,S13
160,159,S33,S14
84,84,S33,S13
66,64,S33,S10
138,133,S33,S11
64,62,S33,S13
43,43,S33,S36
115,117,S33,S14
100,97,S33,S23
4,3,S33,S16
4,4,S33,S16
4,3,S33,S16
3,3,S33,S16
3,3,S33,S16
9,10,S33,S18
125,130,S33,S23
80,82,S33,S12
63,64,S33,S13
39,42,S33,S35
4,6,S33,S23
90,87,S33,S11
5,4,S33,S23
67,68,S34,S34
2,1,S34,S16
165,169,S34,S29
1,1,S34,S23
31,33,S34,S1
1,1,S34,S37
156,150,S34,S23
1,1,S34,S16
0,0,S34,S23
106,106,S34,S21
105,108,S34,S21
255,255,S34,S11
93,94,S34,S23
177,181,S34,S17
139,142,S34,S11
1,1,S34,S19
131,130,S34,S13
0,1,S34,S16
108,112,S34,S7
79,80,S34,S21
135,138,S34,S14
1,1,S34,S16
81,82,S34,S34
82,84,S34,S16
104,103,S35,S13
109,108,S35,S14
6,7,S35,S23
4,4,S35,S19
157,157,S35,S17
59,66,S35,S21
73,73,S35,S13
5,5,S35,S19
177,197,S35,S23
106,107,S35,S13
69,71,S35,S13
4,4,S35,S16
146,149,S35,S11
119,120,S35,S13
15,16,S35,S16
212,208,S35,S14
53,55,S35,S21
4,4,S35,S23
5,5,S35,S19
90,90,S35,S13
122,115,S35,S23
255,252,S35,S23
70,70,S35,S21
6,7,S35,S16
4,3,S36,S19
90,90,S36,S13
3,3,S36,S16
89,91,S36,S14
3,3,S36,S16
3,3,S36,S23
5,6,S36,S36
22,24,S36,S36
2,2,S36,S16
186,182,S36,S11
3,3,S36,S16
95,90,S36,S23
204,209,S36,S14
105,106,S36,S11
39,40,S36,S13
2,2,S36,S23
204,196,S36,S23
61,63,S36,S13
171,157,S36,S23
48,50,S36,S36
51,49,S36,S23
133,134,S36,S11
4,4,S36,S23
86,86,S36,S13
92,96,S37,S29
8,8,S37,S37
241,255,S37,S23
57,64,S37,S21
177,186,S37,S11
96,103,S37,S7
57,64,S37,S21
92,94,S37,S14
43,48,S37,S21
7,8,S37,S16
6,7,S37,S16
230,238,S37,S11
72,79,S37,S21
174,177,S37,S23
76,80,S37,S21
122,131,S37,S17
255,255,S37,S23
8,8,S37,S16
5,7,S37,S16
54,57,S37,S21
116,122,S37,S11
12,15,S37,S16
107,114,S37,S21
254,254,S37,S11
74,73,S38,S13
1,1,S38,S23
1,1,S38,S19
127,126,S38,S23
35,36,S38,S13
0,1,S38,S19
84,80,S38,S23
1,1,S38,S23
12,14,S38,S23
59,61,S38,S13
74,74,S38,S38
49,50,S38,S13
137,139,S38,S17
1,1,S38,S19
193,184,S38,S23
53,55,S38,S13
95,98,S38,S17
204,194,S38,S23
2,1,S38,S37
19,21,S38,S1
89,90,S38,S17
16,17,S38,S8
133,135,S38,S17
8,7,S38,S23
