Col1,Col2,Actual,Predicted
-15969,-394,S9,NO NAME
-10589,-11,S9,NO NAME
-14445,-3718,S9,NO NAME
-8891,5954,S9,NO NAME
-12270,9877,S10,NO NAME
-15298,9927,S10,NO NAME
-12573,-4541,S10,NO NAME
-10922,-3572,S10,NO NAME
-10670,11009,S10,NO NAME
-11025,-7859,S10,NO NAME
-18630,3825,S10,NO NAME
-11949,-10014,S10,NO NAME
-14770,-11673,S10,NO NAME
-14452,5373,S10,NO NAME
-16989,-735,S10,NO NAME
-15842,11430,S10,NO NAME
-16851,4567,S10,NO NAME
-16574,7048,S10,NO NAME
-10439,9308,S10,NO NAME
-14903,6997,S10,NO NAME
-17530,-1929,S10,NO NAME
-16647,-3625,S10,NO NAME
-3393,-1965,S10,NO NAME
-11500,-9073,S10,NO NAME
-14475,-13186,S10,NO NAME
-14098,12411,S10,NO NAME
-13875,-6919,S10,NO NAME
-11787,10569,S10,NO NAME
-2814,-2659,S11,NO NAME
-8365,6938,S11,NO NAME
-5236,5844,S11,NO NAME
-1875,1833,S11,NO NAME
-7610,8005,S11,NO NAME
-7941,7730,S11,NO NAME
-8887,-6517,S11,NO NAME
-12697,-9500,S11,NO NAME
-11039,10033,S11,NO NAME
-14530,8760,S11,NO NAME
-8010,-7484,S11,NO NAME
-16967,3852,S11,NO NAME
-17841,-2642,S11,NO NAME
-867,316,S11,NO NAME
-4089,4788,S11,NO NAME
-18208,1498,S11,NO NAME
-8634,-8980,S11,NO NAME
-17530,-1633,S11,NO NAME
-6889,-3119,S11,NO NAME
-13574,-975,S11,NO NAME
-11368,8966,S11,NO NAME
-14463,-1214,S11,NO NAME
-12556,2563,S11,NO NAME
-19310,-4401,S11,NO NAME
-16165,-11684,S12,NO NAME
-2,-1,S12,NO NAME
-4331,4844,S12,NO NAME
-24748,-5532,S12,NO NAME
-25100,2595,S12,NO NAME
-6418,-7022,S12,NO NAME
-19613,-1124,S12,NO NAME
-11336,8659,S12,NO NAME
-26399,4957,S12,NO NAME
-20461,9127,S12,NO NAME
-18095,-9407,S12,NO NAME
-2,0,S12,NO NAME
-24297,-2969,S12,NO NAME
-10102,-9604,S12,NO NAME
-21450,8952,S12,NO NAME
-26381,592,S12,NO NAME
-15278,-5142,S12,NO NAME
-27314,-5451,S12,NO NAME
-24094,3533,S12,NO NAME
-11345,10634,S12,NO NAME
-2038,1217,S12,NO NAME
-10853,9597,S12,NO NAME
-5570,5806,S12,NO NAME
-21505,-11153,S12,NO NAME
-8299,-4369,S13,NO NAME
-17973,-5203,S13,NO NAME
-9099,7641,S13,NO NAME
-24450,74,S13,NO NAME
-10233,9372,S13,NO NAME
-8616,-8685,S13,NO NAME
-9809,-9172,S13,NO NAME
-26708,-3840,S13,NO NAME
-6577,-6576,S13,NO NAME
-4491,4394,S13,NO NAME
-14375,-13273,S13,NO NAME
-3890,-3575,S13,NO NAME
-3240,-1720,S13,NO NAME
-16220,12752,S13,NO NAME
-19744,13290,S13,NO NAME
-7734,7784,S13,NO NAME
-1932,154,S13,NO NAME
-19919,9585,S13,NO NAME
-3151,2617,S13,NO NAME
-16262,-8753,S13,NO NAME
-13404,11798,S13,NO NAME
-4450,4340,S13,NO NAME
-12902,-9958,S13,NO NAME
-2971,-1288,S13,NO NAME
-16610,-2273,S14,NO NAME
-14780,-3035,S14,NO NAME
-16338,4182,S14,NO NAME
-5746,-6032,S14,NO NAME
-8975,-2299,S14,NO NAME
-15835,6737,S14,NO NAME
-17541,478,S14,NO NAME
-19042,3807,S14,NO NAME
-13597,8448,S14,NO NAME
-17767,-742,S14,NO NAME
-5243,5779,S14,NO NAME
-7665,-7426,S14,NO NAME
-2951,2535,S14,NO NAME
-2540,2664,S14,NO NAME
-13389,5786,S14,NO NAME
-12533,-4569,S14,NO NAME
-6950,7484,S14,NO NAME
-3612,4309,S14,NO NAME
-9649,-3359,S14,NO NAME
-10677,2350,S14,NO NAME
-15885,-7985,S14,NO NAME
-9433,9080,S14,NO NAME
-14266,5964,S14,NO NAME
-18550,-3827,S14,NO NAME
-7495,5578,S15,NO NAME
-7873,8425,S15,NO NAME
-14770,2202,S15,NO NAME
-3763,-3018,S15,NO NAME
-13407,-4692,S15,NO NAME
-3340,3223,S15,NO NAME
-13379,-7336,S15,NO NAME
-10317,-5524,S15,NO NAME
-5075,1893,S15,NO NAME
-4853,4468,S15,NO NAME
-13430,-3446,S15,NO NAME
-2336,192,S15,NO NAME
-8460,-6029,S15,NO NAME
-9603,5754,S15,NO NAME
-2338,1491,S15,NO NAME
-13838,-1975,S15,NO NAME
-9066,-8818,S15,NO NAME
-11692,2438,S15,NO NAME
-10329,-3701,S15,NO NAME
-14392,3750,S15,NO NAME
-5864,-1840,S15,NO NAME
-12462,-855,S15,NO NAME
-8969,-9126,S15,NO NAME
-10318,-8576,S15,NO NAME
-16293,-228,S16,NO NAME
-5219,5649,S16,NO NAME
-14075,121,S16,NO NAME
-14772,-7123,S16,NO NAME
-15579,4815,S16,NO NAME
-14729,744,S16,NO NAME
-17871,-2774,S16,NO NAME
-9542,9119,S16,NO NAME
-17794,1118,S16,NO NAME
-14248,1778,S16,NO NAME
-11608,-9548,S16,NO NAME
-8952,-8758,S16,NO NAME
-14109,7158,S16,NO NAME
-3733,-4054,S16,NO NAME
-17242,-1192,S16,NO NAME
-13536,9544,S16,NO NAME
-1756,1252,S16,NO NAME
-11531,-10772,S16,NO NAME
-8275,-7214,S16,NO NAME
-9402,-7859,S16,NO NAME
-9076,6102,S16,NO NAME
-3764,-3198,S16,NO NAME
-15265,-4037,S16,NO NAME
-7534,-7985,S16,NO NAME
-1085,61,S17,NO NAME
-22900,-4713,S17,NO NAME
-21460,810,S17,NO NAME
-20438,-5760,S17,NO NAME
-13403,-11296,S17,NO NAME
-12775,7559,S17,NO NAME
-16307,1884,S17,NO NAME
-24529,-6521,S17,NO NAME
-2829,-111,S17,NO NAME
-9720,-8424,S17,NO NAME
-1974,1233,S17,NO NAME
-14294,-13242,S17,NO NAME
-11160,-8010,S17,NO NAME
-18717,5175,S17,NO NAME
-15352,-10858,S17,NO NAME
-20698,-240,S17,NO NAME
-15009,3796,S17,NO NAME
-24110,-1434,S17,NO NAME
-2968,-2258,S17,NO NAME
-8465,4685,S17,NO NAME
-13753,7137,S17,NO NAME
-9372,-4285,S17,NO NAME
-19231,5626,S17,NO NAME
-1731,-850,S17,NO NAME
-9731,6566,S18,NO NAME
-12298,-10782,S18,NO NAME
-8733,9034,S18,NO NAME
-4407,-1975,S18,NO NAME
-15223,1318,S18,NO NAME
-4040,-3795,S18,NO NAME
-7669,6876,S18,NO NAME
-9630,-8862,S18,NO NAME
-16426,2348,S18,NO NAME
-10034,-7607,S18,NO NAME
-15775,-3075,S18,NO NAME
-4985,-4068,S18,NO NAME
-2868,-1423,S18,NO NAME
-14957,5553,S18,NO NAME
-4490,4877,S18,NO NAME
-5542,5077,S18,NO NAME
-17465,-1026,S18,NO NAME
-8264,-5827,S18,NO NAME
-10304,-8307,S18,NO NAME
-16228,-4728,S18,NO NAME
-17364,-2397,S18,NO NAME
-19297,1962,S18,NO NAME
-15813,-21,S18,NO NAME
-17052,-847,S18,NO NAME
-3254,3776,S19,NO NAME
-3339,3393,S19,NO NAME
-6719,-6091,S19,NO NAME
-7986,-5266,S19,NO NAME
-5001,2589,S19,NO NAME
-7276,-7496,S19,NO NAME
-13469,-7174,S19,NO NAME
-1398,284,S19,NO NAME
-7483,6190,S19,NO NAME
-7290,6141,S19,NO NAME
-16865,1951,S19,NO NAME
-17350,4562,S19,NO NAME
-13594,6120,S19,NO NAME
-14510,-2192,S19,NO NAME
-13844,-3659,S19,NO NAME
-15257,2106,S19,NO NAME
-11181,-9299,S19,NO NAME
-11202,5211,S19,NO NAME
-10538,-10094,S19,NO NAME
-10971,-6094,S19,NO NAME
-2697,-2328,S19,NO NAME
-15937,-4367,S19,NO NAME
-10827,-7712,S19,NO NAME
-8234,5320,S19,NO NAME
-17228,11869,S20,NO NAME
-11383,8316,S20,NO NAME
-19461,143,S20,NO NAME
-8972,-8848,S20,NO NAME
-4826,-4733,S20,NO NAME
-18330,3161,S20,NO NAME
-2324,2048,S20,NO NAME
-12097,10696,S20,NO NAME
-10029,7792,S20,NO NAME
-14122,12367,S20,NO NAME
-8797,-8470,S20,NO NAME
-15817,-9911,S20,NO NAME
-5786,-6786,S20,NO NAME
-14079,6970,S20,NO NAME
-19679,-209,S20,NO NAME
-21148,1945,S20,NO NAME
-13902,-13834,S20,NO NAME
-13351,-12233,S20,NO NAME
-1064,134,S20,NO NAME
-19470,4717,S20,NO NAME
-10331,9012,S20,NO NAME
-7091,-7988,S20,NO NAME
-14336,11548,S20,NO NAME
-15062,11550,S20,NO NAME
-13005,11111,S21,NO NAME
-13303,-12614,S21,NO NAME
-8706,-8607,S21,NO NAME
-18621,-16300,S21,NO NAME
-4531,-2185,S21,NO NAME
-9300,-8898,S21,NO NAME
-16413,-5370,S21,NO NAME
-20014,-571,S21,NO NAME
-27043,3326,S21,NO NAME
-8855,4498,S21,NO NAME
-26044,-904,S21,NO NAME
-14689,13202,S21,NO NAME
-8519,8438,S21,NO NAME
-17436,15263,S21,NO NAME
-9210,9377,S21,NO NAME
-22496,-12191,S21,NO NAME
-27712,6971,S21,NO NAME
-16352,-13242,S21,NO NAME
-24511,-4522,S21,NO NAME
-6576,6919,S21,NO NAME
-28622,1667,S21,NO NAME
-6581,-6346,S21,NO NAME
-24029,-7331,S21,NO NAME
-12805,12763,S21,NO NAME
-13609,10098,S22,NO NAME
-4329,-3440,S22,NO NAME
-10544,-8558,S22,NO NAME
-9023,7500,S22,NO NAME
-14674,-7796,S22,NO NAME
-12185,-192,S22,NO NAME
-10086,7510,S22,NO NAME
-15603,3301,S22,NO NAME
-16550,-95,S22,NO NAME
-9248,8468,S22,NO NAME
-9267,-7955,S22,NO NAME
-12128,-6562,S22,NO NAME
-9904,9779,S22,NO NAME
-11786,9019,S22,NO NAME
-301,61,S22,NO NAME
-313,32,S22,NO NAME
-12554,-6606,S22,NO NAME
-15842,-155,S22,NO NAME
-15748,-2973,S22,NO NAME
-7671,2797,S22,NO NAME
-12359,-10020,S22,NO NAME
-13167,5823,S22,NO NAME
-3759,-2032,S22,NO NAME
-16044,5288,S22,NO NAME
-1429,325,S23,NO NAME
-9280,-5998,S23,NO NAME
-5715,-5833,S23,NO NAME
-9250,2161,S23,NO NAME
-6635,6593,S23,NO NAME
-1195,59,S23,NO NAME
-14356,2015,S23,NO NAME
-6061,-2693,S23,NO NAME
-3570,3578,S23,NO NAME
-8532,-8109,S23,NO NAME
-8921,7331,S23,NO NAME
-9588,-5812,S23,NO NAME
-13102,-2411,S23,NO NAME
-4332,4608,S23,NO NAME
-7884,-3272,S23,NO NAME
-13188,-2583,S23,NO NAME
-6195,5009,S23,NO NAME
-3865,-3880,S23,NO NAME
-7389,5305,S23,NO NAME
-11123,-6870,S23,NO NAME
-6389,-6268,S23,NO NAME
-22,26,S23,NO NAME
-12185,632,S23,NO NAME
-12916,-1690,S23,NO NAME
-18688,-236,S24,NO NAME
-13885,-11681,S24,NO NAME
-20086,8552,S24,NO NAME
-11289,-10296,S24,NO NAME
-4973,-5495,S24,NO NAME
-20271,2973,S24,NO NAME
-21724,-588,S24,NO NAME
-3268,-3473,S24,NO NAME
-5970,5503,S24,NO NAME
-18117,7231,S24,NO NAME
-8952,-7181,S24,NO NAME
-21313,-3974,S24,NO NAME
-17333,-5201,S24,NO NAME
-6433,6438,S24,NO NAME
-2682,2461,S24,NO NAME
-20948,5369,S24,NO NAME
-8046,-8968,S24,NO NAME
-21638,-1964,S24,NO NAME
-8814,-9375,S24,NO NAME
-21087,-747,S24,NO NAME
-14584,2907,S24,NO NAME
-23201,4777,S24,NO NAME
-9770,-10091,S24,NO NAME
-9172,8536,S24,NO NAME
-8649,-7690,S25,NO NAME
-20656,-7037,S25,NO NAME
-9750,8938,S25,NO NAME
-16188,-10493,S25,NO NAME
-18259,7263,S25,NO NAME
-22194,-1147,S25,NO NAME
-10940,-10421,S25,NO NAME
-15455,-7425,S25,NO NAME
-6471,-6476,S25,NO NAME
-7993,6865,S25,NO NAME
-13555,-2454,S25,NO NAME
-24212,4129,S25,NO NAME
-5643,-5035,S25,NO NAME
-12119,-8054,S25,NO NAME
-3475,3144,S25,NO NAME
-11635,10644,S25,NO NAME
-23135,-1140,S25,NO NAME
-23954,-2441,S25,NO NAME
-20017,222,S25,NO NAME
-22531,2186,S25,NO NAME
-3160,-2516,S25,NO NAME
-14003,-11930,S25,NO NAME
-20669,3058,S25,NO NAME
-192,92,S25,NO NAME
-2866,2653,S26,NO NAME
-12558,10417,S26,NO NAME
-10381,-9364,S26,NO NAME
-12169,-9188,S26,NO NAME
-10385,-10595,S26,NO NAME
-16767,-8897,S26,NO NAME
-15028,201,S26,NO NAME
-15158,7103,S26,NO NAME
-6748,6090,S26,NO NAME
-12405,9311,S26,NO NAME
-10624,-9461,S26,NO NAME
-11525,8142,S26,NO NAME
-15495,5952,S26,NO NAME
-15108,-7859,S26,NO NAME
-13346,-4985,S26,NO NAME
-19006,828,S26,NO NAME
-17288,-604,S26,NO NAME
-8740,-8998,S26,NO NAME
-11467,9791,S26,NO NAME
-18,-5,S26,NO NAME
-16232,-761,S26,NO NAME
-19844,3968,S26,NO NAME
-13385,-11361,S26,NO NAME
-4463,-460,S26,NO NAME
-4603,4336,S27,NO NAME
-11065,-11112,S27,NO NAME
-5176,5589,S27,NO NAME
-20218,-3371,S27,NO NAME
-14768,-4354,S27,NO NAME
-19270,-5307,S27,NO NAME
-19361,-9572,S27,NO NAME
-7863,-7721,S27,NO NAME
-9729,8201,S27,NO NAME
-21020,196,S27,NO NAME
-2887,-1322,S27,NO NAME
-24789,-3528,S27,NO NAME
-15301,4220,S27,NO NAME
-14408,-11276,S27,NO NAME
-17508,8878,S27,NO NAME
-7003,4208,S27,NO NAME
-20663,-5416,S27,NO NAME
-5084,-5177,S27,NO NAME
-3853,4044,S27,NO NAME
-16575,-14105,S27,NO NAME
-16110,-5363,S27,NO NAME
-17221,-178,S27,NO NAME
-21061,220,S27,NO NAME
-17759,1256,S27,NO NAME
-20236,2235,S28,NO NAME
-13022,9657,S28,NO NAME
-8893,7934,S28,NO NAME
-17163,-4256,S28,NO NAME
-14625,-6734,S28,NO NAME
-6396,-3440,S28,NO NAME
-9982,-9218,S28,NO NAME
-17777,6561,S28,NO NAME
-18079,3360,S28,NO NAME
-12727,14,S28,NO NAME
-19396,-523,S28,NO NAME
-13802,-8695,S28,NO NAME
-344,146,S28,NO NAME
-6162,-6018,S28,NO NAME
-21183,-3157,S28,NO NAME
-6427,6830,S28,NO NAME
-18943,8009,S28,NO NAME
-7229,6675,S28,NO NAME
-344,146,S28,NO NAME
-18706,-730,S28,NO NAME
-9477,9115,S28,NO NAME
-5426,-163,S28,NO NAME
-15737,-11893,S28,NO NAME
-19732,-662,S28,NO NAME
-13586,9498,S29,NO NAME
-15019,-14522,S29,NO NAME
-23675,-5731,S29,NO NAME
-23268,1533,S29,NO NAME
-7374,6891,S29,NO NAME
-20958,8309,S29,NO NAME
-22641,-5750,S29,NO NAME
-17087,11951,S29,NO NAME
-6025,6737,S29,NO NAME
-15492,-9544,S29,NO NAME
-14815,11604,S29,NO NAME
-14581,3983,S29,NO NAME
-12728,-11416,S29,NO NAME
-11852,-12041,S29,NO NAME
-5784,-601,S29,NO NAME
-18823,6366,S29,NO NAME
-7415,7506,S29,NO NAME
-11513,3185,S29,NO NAME
-5896,-6526,S29,NO NAME
-3451,3329,S29,NO NAME
-9536,-7669,S29,NO NAME
-22149,-3404,S29,NO NAME
-23151,330,S29,NO NAME
-15387,-917,S29,NO NAME
-8082,6444,S30,NO NAME
-15412,-3862,S30,NO NAME
-13079,-5185,S30,NO NAME
-9740,-9254,S30,NO NAME
-16113,1003,S30,NO NAME
-18857,-3806,S30,NO NAME
-5357,-5426,S30,NO NAME
-20940,3403,S30,NO NAME
-3984,4558,S30,NO NAME
-22971,-2601,S30,NO NAME
-1585,394,S30,NO NAME
-13626,6117,S30,NO NAME
-14306,771,S30,NO NAME
-2003,-303,S30,NO NAME
-13243,7348,S30,NO NAME
-10389,-8823,S30,NO NAME
-19077,7751,S30,NO NAME
-21797,2612,S30,NO NAME
-6688,-1181,S30,NO NAME
-3414,3493,S30,NO NAME
-1146,663,S30,NO NAME
-18910,-3904,S30,NO NAME
-15966,-3788,S30,NO NAME
-21882,-1450,S30,NO NAME
-25285,9423,S31,NO NAME
-20207,-14057,S31,NO NAME
-15146,-10594,S31,NO NAME
-8153,-7647,S31,NO NAME
-20352,-11334,S31,NO NAME
-29799,6915,S31,NO NAME
-28434,3974,S31,NO NAME
-19086,-605,S31,NO NAME
-26036,-8870,S31,NO NAME
-29603,-2213,S31,NO NAME
-15640,11168,S31,NO NAME
-29066,-10415,S31,NO NAME
-33311,3787,S31,NO NAME
-2311,759,S31,NO NAME
-573,166,S31,NO NAME
-11702,-10337,S31,NO NAME
-21391,-9010,S31,NO NAME
-577,171,S31,NO NAME
-572,174,S31,NO NAME
-11528,10294,S31,NO NAME
-21494,9054,S31,NO NAME
-33065,-1418,S31,NO NAME
-4061,-1814,S31,NO NAME
-28700,493,S31,NO NAME
-12473,-523,S32,NO NAME
-11858,3249,S32,NO NAME
-14845,-8653,S32,NO NAME
-19435,1808,S32,NO NAME
-17950,-1151,S32,NO NAME
-10152,-10214,S32,NO NAME
-8961,7746,S32,NO NAME
-11418,-8945,S32,NO NAME
-16947,-5798,S32,NO NAME
-6718,-6486,S32,NO NAME
-9434,8676,S32,NO NAME
-16875,-1869,S32,NO NAME
-14932,-433,S32,NO NAME
-7790,7680,S32,NO NAME
-15150,10406,S32,NO NAME
-14735,-5085,S32,NO NAME
-11274,-9589,S32,NO NAME
-15510,-9248,S32,NO NAME
-16790,-754,S32,NO NAME
-18719,1017,S32,NO NAME
-4533,4578,S32,NO NAME
-17575,6587,S32,NO NAME
-7654,-5972,S32,NO NAME
-15720,1670,S32,NO NAME
-3091,3273,S33,NO NAME
-7020,-7070,S33,NO NAME
-17134,-815,S33,NO NAME
-8084,-8116,S33,NO NAME
-16509,-2563,S33,NO NAME
-11000,-3267,S33,NO NAME
-12652,-9290,S33,NO NAME
-16042,-108,S33,NO NAME
-14201,1969,S33,NO NAME
-9394,-7473,S33,NO NAME
-5066,-4938,S33,NO NAME
-11089,9827,S33,NO NAME
-7001,6849,S33,NO NAME
-7190,7413,S33,NO NAME
-6664,6051,S33,NO NAME
-8573,6270,S33,NO NAME
-12812,6416,S33,NO NAME
-4296,-4335,S33,NO NAME
-14054,-3127,S33,NO NAME
-16574,-170,S33,NO NAME
-15206,2888,S33,NO NAME
-5386,5445,S33,NO NAME
-11738,-5229,S33,NO NAME
-5107,4726,S33,NO NAME
-18243,496,S34,NO NAME
-9086,9971,S34,NO NAME
-18973,-9777,S34,NO NAME
-5427,3713,S34,NO NAME
-13919,-131,S34,NO NAME
-16647,9068,S34,NO NAME
-3276,-3886,S34,NO NAME
-8060,7859,S34,NO NAME
0,0,S34,NO NAME
-23236,-986,S34,NO NAME
-22600,-2040,S34,NO NAME
-11414,-11776,S34,NO NAME
-7123,-7189,S34,NO NAME
-18415,-9184,S34,NO NAME
-12907,-9976,S34,NO NAME
-12632,11277,S34,NO NAME
-20330,-5824,S34,NO NAME
-9374,7770,S34,NO NAME
-13768,-7957,S34,NO NAME
-24344,2929,S34,NO NAME
-10570,-9978,S34,NO NAME
-8501,8955,S34,NO NAME
-18063,-3334,S34,NO NAME
-7616,-1089,S34,NO NAME
-18690,-4283,S35,NO NAME
-8906,-7518,S35,NO NAME
-2475,1944,S35,NO NAME
-8862,7146,S35,NO NAME
-17783,-7258,S35,NO NAME
-20471,-117,S35,NO NAME
-19599,431,S35,NO NAME
-12211,6920,S35,NO NAME
-3430,-2882,S35,NO NAME
-22494,-1702,S35,NO NAME
-19256,-764,S35,NO NAME
-4987,5000,S35,NO NAME
-11329,-9161,S35,NO NAME
-21541,-3374,S35,NO NAME
-11554,4809,S35,NO NAME
-7979,-7927,S35,NO NAME
-23854,4378,S35,NO NAME
-6098,5877,S35,NO NAME
-8991,8235,S35,NO NAME
-19268,-3038,S35,NO NAME
-5105,-4627,S35,NO NAME
-6332,-6186,S35,NO NAME
-23918,2828,S35,NO NAME
-13221,10067,S35,NO NAME
-12754,10580,S36,NO NAME
-19429,-2972,S36,NO NAME
-7913,3514,S36,NO NAME
-9232,-7224,S36,NO NAME
-10365,7812,S36,NO NAME
-5645,5155,S36,NO NAME
-15224,8294,S36,NO NAME
-17390,5957,S36,NO NAME
-5863,5908,S36,NO NAME
-13656,-12831,S36,NO NAME
-10896,9715,S36,NO NAME
-4843,-4019,S36,NO NAME
-10054,-10567,S36,NO NAME
