Col1,Col2,Actual,Predicted
-10922,-3572,10,1
-10670,11009,10,1
-11025,-7859,10,1
-18630,3825,10,1
-11949,-10014,10,1
-14770,-11673,10,1
-14452,5373,10,1
-16989,-735,10,1
-15842,11430,10,1
-16851,4567,10,1
-16574,7048,10,1
-10439,9308,10,1
-14903,6997,10,1
-17530,-1929,10,1
-16647,-3625,10,1
-3393,-1965,10,1
-11500,-9073,10,1
-14475,-13186,10,1
-14098,12411,10,1
-13875,-6919,10,1
-11787,10569,10,1
-2814,-2659,11,1
-8365,6938,11,1
-5236,5844,11,1
-1875,1833,11,1
-7610,8005,11,1
-7941,7730,11,1
-8887,-6517,11,1
-12697,-9500,11,1
-11039,10033,11,1
-14530,8760,11,1
-8010,-7484,11,1
-16967,3852,11,1
-17841,-2642,11,1
-867,316,11,1
-4089,4788,11,1
-18208,1498,11,1
-8634,-8980,11,1
-17530,-1633,11,1
-6889,-3119,11,1
-13574,-975,11,1
-11368,8966,11,1
-14463,-1214,11,1
-12556,2563,11,1
-19310,-4401,11,1
-16165,-11684,12,1
-2,-1,12,1
-4331,4844,12,1
-24748,-5532,12,1
-25100,2595,12,1
-6418,-7022,12,1
-19613,-1124,12,1
-11336,8659,12,1
-26399,4957,12,1
-20461,9127,12,1
-18095,-9407,12,1
-2,0,12,1
-24297,-2969,12,1
-10102,-9604,12,1
-21450,8952,12,1
-26381,592,12,1
-15278,-5142,12,1
-27314,-5451,12,1
-24094,3533,12,1
-11345,10634,12,1
-2038,1217,12,1
-10853,9597,12,1
-5570,5806,12,1
-21505,-11153,12,1
-8299,-4369,13,1
-17973,-5203,13,1
-9099,7641,13,1
-24450,74,13,1
-10233,9372,13,1
-8616,-8685,13,1
-9809,-9172,13,1
-26708,-3840,13,1
-6577,-6576,13,1
-4491,4394,13,1
-14375,-13273,13,1
-3890,-3575,13,1
-3240,-1720,13,1
-16220,12752,13,1
-19744,13290,13,1
-7734,7784,13,1
-1932,154,13,1
-19919,9585,13,1
-3151,2617,13,1
-16262,-8753,13,1
-13404,11798,13,1
-4450,4340,13,1
-12902,-9958,13,1
-2971,-1288,13,1
-16610,-2273,14,1
-14780,-3035,14,1
-16338,4182,14,1
-5746,-6032,14,1
-8975,-2299,14,1
-15835,6737,14,1
-17541,478,14,1
-19042,3807,14,1
-13597,8448,14,1
-17767,-742,14,1
-5243,5779,14,1
-7665,-7426,14,1
-2951,2535,14,1
-2540,2664,14,1
-13389,5786,14,1
-12533,-4569,14,1
-6950,7484,14,1
-3612,4309,14,1
-9649,-3359,14,1
-10677,2350,14,1
-15885,-7985,14,1
-9433,9080,14,1
-14266,5964,14,1
-18550,-3827,14,1
-7495,5578,15,1
-7873,8425,15,1
-14770,2202,15,1
-3763,-3018,15,1
-13407,-4692,15,1
-3340,3223,15,1
-13379,-7336,15,1
-10317,-5524,15,1
-5075,1893,15,1
-4853,4468,15,1
-13430,-3446,15,1
-2336,192,15,1
-8460,-6029,15,1
-9603,5754,15,1
-2338,1491,15,1
-13838,-1975,15,1
-9066,-8818,15,1
-11692,2438,15,1
-10329,-3701,15,1
-14392,3750,15,1
-5864,-1840,15,1
-12462,-855,15,1
-8969,-9126,15,1
-10318,-8576,15,1
-16293,-228,16,1
-5219,5649,16,1
-14075,121,16,1
-14772,-7123,16,1
-15579,4815,16,1
-14729,744,16,1
-17871,-2774,16,1
-9542,9119,16,1
-17794,1118,16,1
-14248,1778,16,1
-11608,-9548,16,1
-8952,-8758,16,1
-14109,7158,16,1
-3733,-4054,16,1
-17242,-1192,16,1
-13536,9544,16,1
-1756,1252,16,1
-11531,-10772,16,1
-8275,-7214,16,1
-9402,-7859,16,1
-9076,6102,16,1
-3764,-3198,16,1
-15265,-4037,16,1
-7534,-7985,16,1
-1085,61,17,1
-22900,-4713,17,1
-21460,810,17,1
-20438,-5760,17,1
-13403,-11296,17,1
-12775,7559,17,1
-16307,1884,17,1
-24529,-6521,17,1
-2829,-111,17,1
-9720,-8424,17,1
-1974,1233,17,1
-14294,-13242,17,1
-11160,-8010,17,1
-18717,5175,17,1
-15352,-10858,17,1
-20698,-240,17,1
-15009,3796,17,1
-24110,-1434,17,1
-2968,-2258,17,1
-8465,4685,17,1
-13753,7137,17,1
-9372,-4285,17,1
-19231,5626,17,1
-1731,-850,17,1
-9731,6566,18,1
-12298,-10782,18,1
-8733,9034,18,1
-4407,-1975,18,1
-15223,1318,18,1
-4040,-3795,18,1
-7669,6876,18,1
-9630,-8862,18,1
-16426,2348,18,1
-10034,-7607,18,1
-15775,-3075,18,1
-4985,-4068,18,1
-2868,-1423,18,1
-14957,5553,18,1
-4490,4877,18,1
-5542,5077,18,1
-17465,-1026,18,1
-8264,-5827,18,1
-10304,-8307,18,1
-16228,-4728,18,1
-17364,-2397,18,1
-19297,1962,18,1
-15813,-21,18,1
-17052,-847,18,1
-3254,3776,19,1
-3339,3393,19,1
-6719,-6091,19,1
-7986,-5266,19,1
-5001,2589,19,1
-7276,-7496,19,1
-13469,-7174,19,1
-1398,284,19,1
-7483,6190,19,1
-7290,6141,19,1
-16865,1951,19,1
-17350,4562,19,1
-13594,6120,19,1
-14510,-2192,19,1
-13844,-3659,19,1
-15257,2106,19,1
-11181,-9299,19,1
-11202,5211,19,1
-10538,-10094,19,1
-10971,-6094,19,1
-2697,-2328,19,1
-15937,-4367,19,1
-10827,-7712,19,1
-8234,5320,19,1
-17228,11869,20,1
-11383,8316,20,1
-19461,143,20,1
-8972,-8848,20,1
-4826,-4733,20,1
-18330,3161,20,1
-2324,2048,20,1
-12097,10696,20,1
-10029,7792,20,1
-14122,12367,20,1
-8797,-8470,20,1
-15817,-9911,20,1
-5786,-6786,20,1
-14079,6970,20,1
-19679,-209,20,1
-21148,1945,20,1
-13902,-13834,20,1
-13351,-12233,20,1
-1064,134,20,1
-19470,4717,20,1
-10331,9012,20,1
-7091,-7988,20,1
-14336,11548,20,1
-15062,11550,20,1
-13005,11111,21,1
-13303,-12614,21,1
-8706,-8607,21,1
-18621,-16300,21,1
-4531,-2185,21,1
-9300,-8898,21,1
-16413,-5370,21,1
-20014,-571,21,1
-27043,3326,21,1
-8855,4498,21,1
-26044,-904,21,1
-14689,13202,21,1
-8519,8438,21,1
-17436,15263,21,1
-9210,9377,21,1
-22496,-12191,21,1
-27712,6971,21,1
-16352,-13242,21,1
-24511,-4522,21,1
-6576,6919,21,1
-28622,1667,21,1
-6581,-6346,21,1
-24029,-7331,21,1
-12805,12763,21,1
-13609,10098,22,1
-4329,-3440,22,1
-10544,-8558,22,1
-9023,7500,22,1
-14674,-7796,22,1
-12185,-192,22,1
-10086,7510,22,1
-15603,3301,22,1
-16550,-95,22,1
-9248,8468,22,1
-9267,-7955,22,1
-12128,-6562,22,1
-9904,9779,22,1
-11786,9019,22,1
-301,61,22,1
-313,32,22,1
-12554,-6606,22,1
-15842,-155,22,1
-15748,-2973,22,1
-7671,2797,22,1
-12359,-10020,22,1
-13167,5823,22,1
-3759,-2032,22,1
-16044,5288,22,1
-1429,325,23,1
-9280,-5998,23,1
-5715,-5833,23,1
-9250,2161,23,1
-6635,6593,23,1
-1195,59,23,1
-14356,2015,23,1
-6061,-2693,23,1
-3570,3578,23,1
-8532,-8109,23,1
-8921,7331,23,1
-9588,-5812,23,1
-13102,-2411,23,1
-4332,4608,23,1
-7884,-3272,23,1
-13188,-2583,23,1
-6195,5009,23,1
-3865,-3880,23,1
-7389,5305,23,1
-11123,-6870,23,1
-6389,-6268,23,1
-22,26,23,1
-12185,632,23,1
-12916,-1690,23,1
-18688,-236,24,1
-13885,-11681,24,1
-20086,8552,24,1
-11289,-10296,24,1
-4973,-5495,24,1
-20271,2973,24,1
-21724,-588,24,1
-3268,-3473,24,1
-5970,5503,24,1
-18117,7231,24,1
-8952,-7181,24,1
-21313,-3974,24,1
-17333,-5201,24,1
-6433,6438,24,1
-2682,2461,24,1
-20948,5369,24,1
-8046,-8968,24,1
-21638,-1964,24,1
-8814,-9375,24,1
-21087,-747,24,1
-14584,2907,24,1
-23201,4777,24,1
-9770,-10091,24,1
-9172,8536,24,1
-8649,-7690,25,1
-20656,-7037,25,1
-9750,8938,25,1
-16188,-10493,25,1
-18259,7263,25,1
-22194,-1147,25,1
-10940,-10421,25,1
-15455,-7425,25,1
-6471,-6476,25,1
-7993,6865,25,1
-13555,-2454,25,1
-24212,4129,25,1
-5643,-5035,25,1
-12119,-8054,25,1
-3475,3144,25,1
-11635,10644,25,1
-23135,-1140,25,1
-23954,-2441,25,1
-20017,222,25,1
-22531,2186,25,1
-3160,-2516,25,1
-14003,-11930,25,1
-20669,3058,25,1
-192,92,25,1
-2866,2653,26,1
-12558,10417,26,1
-10381,-9364,26,1
-12169,-9188,26,1
-10385,-10595,26,1
-16767,-8897,26,1
-15028,201,26,1
-15158,7103,26,1
-6748,6090,26,1
-12405,9311,26,1
-10624,-9461,26,1
-11525,8142,26,1
-15495,5952,26,1
-15108,-7859,26,1
-13346,-4985,26,1
-19006,828,26,1
-17288,-604,26,1
-8740,-8998,26,1
-11467,9791,26,1
-18,-5,26,1
-16232,-761,26,1
-19844,3968,26,1
-13385,-11361,26,1
-4463,-460,26,1
-4603,4336,27,1
-11065,-11112,27,1
-5176,5589,27,1
-20218,-3371,27,1
-14768,-4354,27,1
-19270,-5307,27,1
-19361,-9572,27,1
-7863,-7721,27,1
-9729,8201,27,1
-21020,196,27,1
-2887,-1322,27,1
-24789,-3528,27,1
-15301,4220,27,1
-14408,-11276,27,1
-17508,8878,27,1
-7003,4208,27,1
-20663,-5416,27,1
-5084,-5177,27,1
-3853,4044,27,1
-16575,-14105,27,1
-16110,-5363,27,1
-17221,-178,27,1
-21061,220,27,1
-17759,1256,27,1
-20236,2235,28,1
-13022,9657,28,1
-8893,7934,28,1
-17163,-4256,28,1
-14625,-6734,28,1
-6396,-3440,28,1
-9982,-9218,28,1
-17777,6561,28,1
-18079,3360,28,1
-12727,14,28,1
-19396,-523,28,1
-13802,-8695,28,1
-344,146,28,1
-6162,-6018,28,1
-21183,-3157,28,1
-6427,6830,28,1
-18943,8009,28,1
-7229,6675,28,1
-344,146,28,1
-18706,-730,28,1
-9477,9115,28,1
-5426,-163,28,1
-15737,-11893,28,1
-19732,-662,28,1
-13586,9498,29,1
-15019,-14522,29,1
-23675,-5731,29,1
-23268,1533,29,1
-7374,6891,29,1
-20958,8309,29,1
-22641,-5750,29,1
-17087,11951,29,1
-6025,6737,29,1
-15492,-9544,29,1
-14815,11604,29,1
-14581,3983,29,1
-12728,-11416,29,1
-11852,-12041,29,1
-5784,-601,29,1
-18823,6366,29,1
-7415,7506,29,1
-11513,3185,29,1
-5896,-6526,29,1
-3451,3329,29,1
-9536,-7669,29,1
-22149,-3404,29,1
-23151,330,29,1
-15387,-917,29,1
-8082,6444,30,1
-15412,-3862,30,1
-13079,-5185,30,1
-9740,-9254,30,1
-16113,1003,30,1
-18857,-3806,30,1
-5357,-5426,30,1
-20940,3403,30,1
-3984,4558,30,1
-22971,-2601,30,1
-1585,394,30,1
-13626,6117,30,1
-14306,771,30,1
-2003,-303,30,1
-13243,7348,30,1
-10389,-8823,30,1
-19077,7751,30,1
-21797,2612,30,1
-6688,-1181,30,1
-3414,3493,30,1
-1146,663,30,1
-18910,-3904,30,1
-15966,-3788,30,1
-21882,-1450,30,1
-25285,9423,31,1
-20207,-14057,31,1
-15146,-10594,31,1
-8153,-7647,31,1
-20352,-11334,31,1
-29799,6915,31,1
-28434,3974,31,1
-19086,-605,31,1
-26036,-8870,31,1
-29603,-2213,31,1
-15640,11168,31,1
-29066,-10415,31,1
-33311,3787,31,1
-2311,759,31,1
-573,166,31,1
-11702,-10337,31,1
-21391,-9010,31,1
-577,171,31,1
-572,174,31,1
-11528,10294,31,1
-21494,9054,31,1
-33065,-1418,31,1
-4061,-1814,31,1
-28700,493,31,1
-12473,-523,32,1
-11858,3249,32,1
-14845,-8653,32,1
-19435,1808,32,1
-17950,-1151,32,1
-10152,-10214,32,1
-8961,7746,32,1
-11418,-8945,32,1
-16947,-5798,32,1
-6718,-6486,32,1
-9434,8676,32,1
-16875,-1869,32,1
-14932,-433,32,1
-7790,7680,32,1
-15150,10406,32,1
-14735,-5085,32,1
-11274,-9589,32,1
-15510,-9248,32,1
-16790,-754,32,1
-18719,1017,32,1
-4533,4578,32,1
-17575,6587,32,1
-7654,-5972,32,1
-15720,1670,32,1
-3091,3273,33,1
-7020,-7070,33,1
-17134,-815,33,1
-8084,-8116,33,1
-16509,-2563,33,1
-11000,-3267,33,1
-12652,-9290,33,1
-16042,-108,33,1
-14201,1969,33,1
-9394,-7473,33,1
-5066,-4938,33,1
-11089,9827,33,1
-7001,6849,33,1
-7190,7413,33,1
-6664,6051,33,1
-8573,6270,33,1
-12812,6416,33,1
-4296,-4335,33,1
-14054,-3127,33,1
-16574,-170,33,1
-15206,2888,33,1
-5386,5445,33,1
-11738,-5229,33,1
-5107,4726,33,1
-18243,496,34,1
-9086,9971,34,1
-18973,-9777,34,1
-5427,3713,34,1
-13919,-131,34,1
-16647,9068,34,1
-3276,-3886,34,1
-8060,7859,34,1
0,0,34,1
-23236,-986,34,1
-22600,-2040,34,1
-11414,-11776,34,1
-7123,-7189,34,1
-18415,-9184,34,1
-12907,-9976,34,1
-12632,11277,34,1
-20330,-5824,34,1
-9374,7770,34,1
-13768,-7957,34,1
-24344,2929,34,1
-10570,-9978,34,1
-8501,8955,34,1
-18063,-3334,34,1
-7616,-1089,34,1
-18690,-4283,35,1
-8906,-7518,35,1
-2475,1944,35,1
-8862,7146,35,1
-17783,-7258,35,1
-20471,-117,35,1
-19599,431,35,1
-12211,6920,35,1
-3430,-2882,35,1
-22494,-1702,35,1
-19256,-764,35,1
-4987,5000,35,1
-11329,-9161,35,1
-21541,-3374,35,1
-11554,4809,35,1
-7979,-7927,35,1
-23854,4378,35,1
-6098,5877,35,1
-8991,8235,35,1
-19268,-3038,35,1
-5105,-4627,35,1
-6332,-6186,35,1
-23918,2828,35,1
-13221,10067,35,1
-12754,10580,36,1
-19429,-2972,36,1
-7913,3514,36,1
-9232,-7224,36,1
-10365,7812,36,1
-5645,5155,36,1
-15224,8294,36,1
-17390,5957,36,1
-5863,5908,36,1
-13656,-12831,36,1
-10896,9715,36,1
-4843,-4019,36,1
-10054,-10567,36,1
-13523,-7593,36,1
-18032,3457,36,1
-4701,5233,36,1
-5200,-5622,36,1
-17683,-36,36,1
-7004,-7779,36,1
-13804,-178,36,1
-8460,-2354,36,1
-11685,-10335,36,1
-3106,-65,36,1
-17675,-3077,36,1
-18829,-4941,37,1
-18206,8797,37,1
-6765,-7267,37,1
-18605,163,37,1
-14998,-12309,37,1
-15408,-8089,37,1
-21403,-216,37,1
-9812,-7324,37,1
-18548,1152,37,1
-7235,7805,37,1
-7931,8344,37,1
-11258,-11600,37,1
-21933,-1428,37,1
-7252,-6587,37,1
-19566,-3310,37,1
-16883,-8297,37,1
-5420,-4546,37,1
-13849,12989,37,1
-10768,10662,37,1
-23072,3622,37,1
-14202,-9927,37,1
-10986,4273,37,1
-19496,-5397,37,1
-9600,-9925,37,1
-18899,-1985,38,1
-4612,5257,38,1
-11104,9649,38,1
-7284,-7730,38,1
-17818,3364,38,1
-8478,7003,38,1
-3802,-4074,38,1
-7822,6194,38,1
-5743,2383,38,1
-19213,757,38,1
-13067,-573,38,1
-18466,1507,38,1
-14998,-7701,38,1
-11680,8389,38,1
-6258,-6432,38,1
-19486,2863,38,1
-15895,-5277,38,1
-3072,-2811,38,1
-15644,8130,38,1
-14032,1687,38,1
-13084,-4953,38,1
-15923,5700,38,1
-12364,-8620,38,1
-1657,-1034,38,1
