Col1,Col2,Actual,Predicted
3,3,7,27
121,123,7,11
13,12,7,28
4,3,7,2
5,4,7,25
102,100,7,26
3,2,7,23
2,3,7,2
84,91,7,17
147,147,7,4
51,54,7,14
168,144,7,26
26,29,8,27
69,63,8,31
39,44,8,14
41,47,8,17
1,1,8,28
66,68,8,17
2,2,8,2
2,2,8,38
41,48,8,27
107,114,8,17
1,1,8,27
1,1,8,38
147,131,8,26
31,38,8,10
1,2,8,27
23,26,8,27
129,137,8,10
2,2,8,2
168,169,8,4
102,100,8,9
103,113,8,17
65,65,8,17
122,124,8,36
5,5,8,27
23,26,9,38
0,1,9,23
0,0,9,19
2,1,9,9
0,0,9,38
1,2,9,16
0,0,9,17
0,0,9,9
0,0,9,38
3,3,9,3
30,41,9,14
0,0,9,2
0,0,9,23
0,0,9,38
19,23,9,11
19,10,9,11
0,2,9,10
1,1,9,38
13,11,9,38
0,0,9,38
4,4,9,3
0,0,9,23
11,7,9,22
0,1,9,23
0,0,10,27
0,0,10,11
24,29,10,16
20,27,10,10
0,0,10,27
39,45,10,36
9,13,10,10
47,53,10,4
60,70,10,17
1,3,10,11
16,22,10,10
1,1,10,11
6,9,10,10
2,2,10,11
0,0,10,27
1,2,10,28
19,25,10,17
22,30,10,10
32,33,10,38
49,64,10,36
61,78,10,4
0,0,10,12
32,40,10,17
0,1,10,15
89,96,11,38
2,2,11,15
3,3,11,2
3,4,11,38
3,2,11,2
2,2,11,23
90,89,11,14
139,143,11,36
2,2,11,27
2,2,11,11
116,109,11,26
28,28,11,10
90,90,11,17
2,2,11,38
2,2,11,2
55,56,11,10
187,200,11,10
80,81,11,17
64,69,11,19
50,49,11,10
3,4,11,23
67,73,11,10
6,6,11,10
108,109,11,17
174,175,12,17
1,1,12,38
5,5,12,2
141,142,12,17
66,68,12,27
255,255,12,10
90,95,12,10
4,4,12,15
47,48,12,27
6,7,12,1
173,179,12,17
0,0,12,38
111,112,12,17
155,147,12,4
8,8,12,25
79,80,12,31
92,90,12,11
142,142,12,31
47,48,12,27
5,5,12,15
5,5,12,38
3,3,12,27
4,4,12,2
187,191,12,17
94,100,13,19
110,115,13,17
6,6,13,23
80,84,13,31
8,8,13,15
253,255,13,10
179,182,13,26
140,146,13,31
253,255,13,10
6,7,13,2
226,238,13,4
255,247,13,19
252,253,13,38
7,7,13,12
7,8,13,12
5,6,13,2
14,14,13,38
8,8,13,1
5,5,13,38
172,178,13,17
6,6,13,12
6,6,13,2
151,154,13,4
81,83,13,38
77,81,14,14
78,77,14,11
22,25,14,10
254,255,14,10
7,6,14,10
9,10,14,11
50,55,14,14
37,42,14,27
2,2,14,28
74,80,14,17
2,3,14,2
129,128,14,26
2,3,14,38
3,4,14,38
4,5,14,28
88,88,14,11
2,2,14,2
1,1,14,2
49,52,14,14
9,9,14,10
135,142,14,17
3,3,14,15
4,4,14,11
109,115,14,17
2,4,15,17
2,3,15,27
10,6,15,15
24,28,15,19
17,24,15,22
5,5,15,38
32,33,15,16
18,21,15,16
4,5,15,17
4,3,15,17
16,20,15,22
5,3,15,38
24,27,15,14
2,2,15,23
4,4,15,38
16,14,15,22
76,73,15,36
3,4,15,10
10,9,15,14
7,4,15,15
7,10,15,19
10,8,15,22
87,67,15,9
27,21,15,9
78,77,16,10
3,2,16,2
75,78,16,10
129,129,16,17
28,26,16,10
54,56,16,10
92,95,16,17
3,2,16,15
58,59,16,10
40,40,16,10
152,152,16,36
232,217,16,36
10,9,16,11
206,162,16,26
80,83,16,10
2,2,16,12
3,3,16,38
196,186,16,36
139,136,16,36
110,107,16,14
2,2,16,23
15,9,16,19
102,102,16,16
209,231,16,10
0,0,17,38
38,42,17,17
22,26,17,27
34,56,17,17
9,11,17,4
0,0,17,28
3,4,17,14
41,41,17,17
0,0,17,38
0,1,17,9
0,0,17,38
25,43,17,4
2,4,17,14
21,8,17,27
17,24,17,17
14,19,17,17
1,0,17,11
29,33,17,31
0,0,17,38
0,0,17,17
0,0,17,11
2,5,17,10
8,11,17,27
0,0,17,38
5,5,18,23
176,177,18,4
6,5,18,27
96,102,18,19
32,32,18,14
188,161,18,26
5,4,18,23
192,208,18,36
30,31,18,14
136,143,18,36
65,70,18,11
146,153,18,19
248,237,18,38
15,19,18,11
6,6,18,2
7,7,18,2
66,68,18,17
66,69,18,14
104,110,18,14
91,95,18,11
69,74,18,14
47,50,18,27
50,55,18,14
55,60,18,14
2,2,19,2
3,2,19,38
74,70,19,26
56,56,19,14
1,2,19,17
155,157,19,10
97,98,19,16
5,6,19,38
2,2,19,17
2,2,19,23
14,17,19,10
5,5,19,10
3,3,19,28
44,43,19,11
56,55,19,11
10,10,19,14
128,127,19,36
3,3,19,17
144,146,19,4
85,86,19,16
109,108,19,38
71,70,19,22
93,92,19,14
2,2,19,23
5,4,20,12
3,3,20,23
52,51,20,14
150,148,20,36
136,143,20,19
25,25,20,10
5,6,20,38
5,5,20,15
4,4,20,15
4,4,20,12
116,117,20,26
132,132,20,17
255,255,20,26
4,5,20,11
60,56,20,17
42,42,20,27
209,204,20,4
170,163,20,4
6,6,20,38
17,18,20,27
4,4,20,27
176,175,20,26
3,3,20,12
5,5,20,12
7,7,21,27
194,204,21,4
223,184,21,26
234,242,21,4
195,202,21,19
255,255,21,10
99,97,21,11
76,75,21,14
78,81,21,31
9,8,21,17
107,101,21,31
10,11,21,15
9,8,21,2
9,8,21,12
9,10,21,27
198,197,21,17
53,55,21,4
159,166,21,4
120,118,21,31
8,8,21,2
96,97,21,31
255,255,21,26
148,147,21,17
10,9,21,27
4,5,22,15
201,203,22,19
81,85,22,9
4,4,22,23
75,80,22,22
23,22,22,10
5,5,22,15
11,13,22,10
30,30,22,10
3,5,22,27
86,87,22,36
58,64,22,14
4,3,22,27
4,4,22,27
2,2,22,38
2,2,22,38
67,71,22,16
31,31,22,22
44,46,22,22
5,4,22,17
90,93,22,36
6,6,22,11
44,46,22,19
6,8,22,10
0,0,23,38
60,59,23,14
72,71,23,26
6,8,23,33
0,0,23,23
2,2,23,38
22,25,23,23
8,6,23,19
0,0,23,38
117,111,23,10
0,0,23,23
62,56,23,16
50,47,23,23
0,0,23,2
33,31,23,14
50,46,23,23
0,0,23,17
94,109,23,19
0,0,23,23
71,67,23,36
99,93,23,19
0,0,23,38
25,23,23,10
34,35,23,23
43,55,24,10
219,221,24,36
7,8,24,25
157,154,24,4
147,138,24,26
38,42,24,24
96,99,24,24
255,234,24,19
2,3,24,2
4,5,24,11
97,95,24,14
134,136,24,24
111,114,24,24
2,2,24,2
5,5,24,38
23,26,24,27
255,253,24,10
108,113,24,24
180,178,24,26
81,85,24,24
9,9,24,28
39,45,24,27
253,254,24,36
3,3,24,27
131,130,25,26
145,151,25,17
5,6,25,15
165,172,25,17
5,5,25,1
91,94,25,17
217,230,25,4
132,136,25,11
255,255,25,10
4,5,25,23
66,65,25,10
60,64,25,4
147,150,25,19
133,133,25,14
5,6,25,38
4,4,25,27
102,106,25,17
110,114,25,31
67,69,25,14
66,70,25,4
116,105,25,38
236,243,25,4
47,47,25,4
1,1,25,38
5,5,26,38
4,5,26,27
175,183,26,36
126,130,26,4
218,231,26,4
147,155,26,17
50,54,26,23
6,6,26,28
3,3,26,2
4,4,26,27
120,124,26,4
4,4,26,15
18,20,26,11
147,155,26,16
91,91,26,11
51,53,26,14
45,36,26,14
138,139,26,26
4,5,26,27
1,1,26,38
79,86,26,16
40,41,26,27
174,185,26,4
40,46,26,38
4,4,27,2
246,242,27,4
4,4,27,2
82,84,27,17
66,69,27,11
94,97,27,17
129,133,27,17
222,222,27,10
5,5,27,15
63,65,27,17
148,156,27,38
94,97,27,31
8,9,27,28
136,136,27,4
6,5,27,1
6,5,27,17
101,107,27,17
255,255,27,26
4,4,27,2
196,199,27,4
89,92,27,11
43,44,27,14
53,54,27,17
43,45,27,10
68,71,28,27
6,6,28,15
7,6,28,23
110,112,28,11
116,119,28,11
125,127,28,19
164,168,28,4
39,39,28,11
47,48,28,10
44,47,28,10
89,92,28,17
137,143,28,17
3,3,28,38
115,114,28,26
113,118,28,17
8,8,28,2
26,28,28,11
7,7,28,15
3,4,28,38
101,107,28,10
8,8,28,27
69,69,28,17
208,209,28,17
98,101,28,17
5,5,29,15
240,231,29,4
95,97,29,17
41,40,29,27
5,6,29,15
6,6,29,25
99,102,29,17
5,5,29,12
6,6,29,2
120,113,29,17
5,5,29,12
5,5,29,28
158,151,29,4
218,214,29,4
24,24,29,17
7,7,29,11
5,5,29,2
8,9,29,17
166,166,29,26
6,6,29,2
99,95,29,14
75,76,29,17
49,47,29,27
39,35,29,14
0,0,30,17
36,30,30,11
42,47,30,16
103,107,30,26
24,30,30,10
41,37,30,17
103,84,30,26
21,24,30,4
0,0,30,2
58,68,30,17
2,2,30,38
1,1,30,11
9,11,30,23
5,4,30,38
0,1,30,1
79,89,30,14
8,10,30,1
36,44,30,4
4,4,30,19
0,0,30,2
0,0,30,38
38,39,30,17
51,58,30,11
53,64,30,17
12,12,31,25
226,230,31,17
224,228,31,36
255,255,31,10
157,162,31,17
14,14,31,31
22,21,31,31
40,40,31,14
183,186,31,31
88,88,31,31
11,10,31,25
187,188,31,31
58,59,31,31
13,13,31,38
6,7,31,38
177,176,31,4
127,132,31,17
6,6,31,38
6,7,31,38
12,12,31,27
12,12,31,1
99,100,31,31
255,255,31,38
90,89,31,31
40,43,32,10
4,5,32,28
148,151,32,17
60,63,32,10
70,72,32,14
223,238,32,36
2,2,32,23
127,128,32,4
110,111,32,11
84,86,32,26
3,3,32,27
88,88,32,10
59,62,32,14
3,3,32,2
4,4,32,12
87,88,32,11
174,172,32,36
141,149,32,17
60,59,32,14
61,62,32,14
4,4,32,2
16,18,32,11
70,69,32,26
37,38,32,14
3,3,33,2
192,182,33,10
72,73,33,14
160,159,33,26
84,84,33,11
66,64,33,10
138,133,33,36
64,62,33,14
43,43,33,10
115,117,33,14
100,97,33,26
4,3,33,27
4,4,33,2
4,3,33,2
3,3,33,23
3,3,33,23
9,10,33,28
125,130,33,26
80,82,33,11
63,64,33,10
39,42,33,28
4,6,33,2
90,87,33,14
5,4,33,2
67,68,34,14
2,1,34,27
165,169,34,17
1,1,34,17
31,33,34,10
1,1,34,1
156,150,34,26
1,1,34,27
0,0,34,38
106,106,34,17
105,108,34,17
255,255,34,4
93,94,34,26
177,181,34,17
139,142,34,4
1,1,34,27
131,130,34,17
0,1,34,23
108,112,34,14
79,80,34,4
135,138,34,4
1,1,34,27
81,82,34,11
82,84,34,17
104,103,35,17
109,108,35,26
6,7,35,38
4,4,35,23
157,157,35,17
59,66,35,17
73,73,35,17
5,5,35,28
177,197,35,19
106,107,35,17
69,71,35,14
4,4,35,2
146,149,35,36
119,120,35,17
15,16,35,17
212,208,35,10
53,55,35,27
4,4,35,2
5,5,35,27
90,90,35,17
122,115,35,26
255,252,35,10
70,70,35,27
6,7,35,15
4,3,36,27
90,90,36,17
3,3,36,17
89,91,36,14
3,3,36,15
3,3,36,2
5,6,36,1
22,24,36,1
2,2,36,2
186,182,36,4
3,3,36,15
95,90,36,19
204,209,36,4
105,106,36,14
39,40,36,10
2,2,36,2
204,196,36,26
61,63,36,14
171,157,36,26
48,50,36,10
51,49,36,10
133,134,36,4
4,4,36,38
86,86,36,17
92,96,37,17
8,8,37,25
241,255,37,10
57,64,37,10
177,186,37,4
96,103,37,11
57,64,37,17
92,94,37,14
43,48,37,10
7,8,37,2
6,7,37,2
230,238,37,4
72,79,37,17
174,177,37,10
76,80,37,17
122,131,37,17
255,255,37,19
8,8,37,15
5,7,37,27
54,57,37,27
116,122,37,4
12,15,37,17
107,114,37,17
254,254,37,10
74,73,38,17
1,1,38,2
1,1,38,15
127,126,38,26
35,36,38,10
0,1,38,23
84,80,38,26
1,1,38,17
12,14,38,17
59,61,38,10
74,74,38,10
49,50,38,10
137,139,38,17
1,1,38,23
193,184,38,10
53,55,38,27
95,98,38,11
204,194,38,19
2,1,38,11
19,21,38,10
89,90,38,11
16,17,38,11
133,135,38,36
8,7,38,38
