Col1,Col2,Actual,Predicted
0,0,S17,S38
5,5,S18,S14
176,177,S18,S21
6,5,S18,S2
96,102,S18,S38
32,32,S18,S10
188,161,S18,S38
5,4,S18,S14
192,208,S18,S9
30,31,S18,S10
136,143,S18,S9
65,70,S18,S32
146,153,S18,S9
248,237,S18,S38
15,19,S18,S11
6,6,S18,S2
7,7,S18,S2
66,68,S18,S11
66,69,S18,S20
104,110,S18,S20
91,95,S18,S11
69,74,S18,S32
47,50,S18,S10
50,55,S18,S11
55,60,S18,S32
2,2,S19,S38
3,2,S19,S38
74,70,S19,S20
56,56,S19,S20
1,2,S19,S38
155,157,S19,S9
97,98,S19,S15
5,6,S19,S38
2,2,S19,S2
2,2,S19,S14
14,17,S19,S11
5,5,S19,S18
3,3,S19,S1
44,43,S19,S32
56,55,S19,S15
10,10,S19,S11
128,127,S19,S21
3,3,S19,S15
144,146,S19,S21
85,86,S19,S12
109,108,S19,S38
71,70,S19,S11
93,92,S19,S15
2,2,S19,S14
5,4,S20,S21
3,3,S20,S14
52,51,S20,S11
150,148,S20,S9
136,143,S20,S9
25,25,S20,S18
5,6,S20,S38
5,5,S20,S2
4,4,S20,S15
4,4,S20,S18
116,117,S20,S20
132,132,S20,S17
255,255,S20,S20
4,5,S20,S15
60,56,S20,S11
42,42,S20,S13
209,204,S20,S21
170,163,S20,S21
6,6,S20,S38
17,18,S20,S18
4,4,S20,S14
176,175,S20,S20
3,3,S20,S18
5,5,S20,S18
7,7,S21,S18
194,204,S21,S21
223,184,S21,S20
234,242,S21,S21
195,202,S21,S38
255,255,S21,S9
99,97,S21,S32
76,75,S21,S34
78,81,S21,S13
9,8,S21,S15
107,101,S21,S31
10,11,S21,S18
9,8,S21,S2
9,8,S21,S18
9,10,S21,S2
198,197,S21,S17
53,55,S21,S13
159,166,S21,S21
120,118,S21,S12
8,8,S21,S2
96,97,S21,S31
255,255,S21,S9
148,147,S21,S12
10,9,S21,S2
4,5,S22,S18
201,203,S22,S38
81,85,S22,S20
4,4,S22,S14
75,80,S22,S17
23,22,S22,S10
5,5,S22,S15
11,13,S22,S10
30,30,S22,S22
3,5,S22,S2
86,87,S22,S9
58,64,S22,S15
4,3,S22,S2
4,4,S22,S18
2,2,S22,S38
2,2,S22,S38
67,71,S22,S12
31,31,S22,S10
44,46,S22,S22
5,4,S22,S15
90,93,S22,S21
6,6,S22,S15
44,46,S22,S38
6,8,S22,S18
0,0,S23,S38
60,59,S23,S32
72,71,S23,S20
6,8,S23,S16
0,0,S23,S2
2,2,S23,S38
22,25,S23,S23
8,6,S23,S38
0,0,S23,S38
117,111,S23,S20
0,0,S23,S14
62,56,S23,S12
50,47,S23,S23
0,0,S23,S2
33,31,S23,S33
50,46,S23,S23
0,0,S23,S2
94,109,S23,S38
0,0,S23,S14
71,67,S23,S15
99,93,S23,S9
0,0,S23,S38
25,23,S23,S23
34,35,S23,S23
43,55,S24,S10
219,221,S24,S21
7,8,S24,S25
157,154,S24,S21
147,138,S24,S20
38,42,S24,S34
96,99,S24,S12
255,234,S24,S38
2,3,S24,S2
4,5,S24,S11
97,95,S24,S20
134,136,S24,S12
111,114,S24,S11
2,2,S24,S2
5,5,S24,S38
23,26,S24,S24
255,253,S24,S20
108,113,S24,S12
180,178,S24,S20
81,85,S24,S34
9,9,S24,S16
39,45,S24,S13
253,254,S24,S9
3,3,S24,S2
131,130,S25,S20
145,151,S25,S17
5,6,S25,S2
165,172,S25,S21
5,5,S25,S1
91,94,S25,S34
217,230,S25,S21
132,136,S25,S11
255,255,S25,S9
4,5,S25,S14
66,65,S25,S10
60,64,S25,S25
147,150,S25,S9
133,133,S25,S32
5,6,S25,S38
4,4,S25,S18
102,106,S25,S34
110,114,S25,S31
67,69,S25,S34
66,70,S25,S34
116,105,S25,S38
236,243,S25,S21
47,47,S25,S34
1,1,S25,S38
5,5,S26,S38
4,5,S26,S18
175,183,S26,S9
126,130,S26,S21
218,231,S26,S20
147,155,S26,S17
50,54,S26,S26
6,6,S26,S1
3,3,S26,S2
4,4,S26,S18
120,124,S26,S20
4,4,S26,S15
18,20,S26,S20
147,155,S26,S17
91,91,S26,S15
51,53,S26,S11
45,36,S26,S26
138,139,S26,S20
4,5,S26,S18
1,1,S26,S38
79,86,S26,S10
40,41,S26,S13
174,185,S26,S21
40,46,S26,S38
4,4,S27,S38
246,242,S27,S20
4,4,S27,S2
82,84,S27,S12
66,69,S27,S32
94,97,S27,S11
129,133,S27,S17
222,222,S27,S9
5,5,S27,S2
63,65,S27,S12
148,156,S27,S38
94,97,S27,S12
8,9,S27,S1
136,136,S27,S21
6,5,S27,S21
6,5,S27,S15
101,107,S27,S12
255,255,S27,S38
4,4,S27,S38
196,199,S27,S21
89,92,S27,S11
43,44,S27,S32
53,54,S27,S34
43,45,S27,S10
68,71,S28,S10
6,6,S28,S15
7,6,S28,S2
110,112,S28,S11
116,119,S28,S11
125,127,S28,S38
164,168,S28,S20
39,39,S28,S11
47,48,S28,S10
44,47,S28,S10
89,92,S28,S12
137,143,S28,S21
3,3,S28,S38
115,114,S28,S20
113,118,S28,S12
8,8,S28,S2
26,28,S28,S11
7,7,S28,S2
3,4,S28,S38
101,107,S28,S10
8,8,S28,S2
69,69,S28,S38
208,209,S28,S21
98,101,S28,S10
5,5,S29,S15
240,231,S29,S21
95,97,S29,S12
41,40,S29,S13
5,6,S29,S2
6,6,S29,S25
99,102,S29,S12
5,5,S29,S21
6,6,S29,S2
120,113,S29,S21
5,5,S29,S18
5,5,S29,S16
158,151,S29,S21
218,214,S29,S21
24,24,S29,S38
7,7,S29,S20
5,5,S29,S2
8,9,S29,S15
166,166,S29,S20
6,6,S29,S38
99,95,S29,S20
75,76,S29,S12
49,47,S29,S34
39,35,S29,S26
0,0,S30,S2
36,30,S30,S11
42,47,S30,S12
103,107,S30,S20
24,30,S30,S11
41,37,S30,S12
103,84,S30,S20
21,24,S30,S13
0,0,S30,S2
58,68,S30,S12
2,2,S30,S38
1,1,S30,S11
9,11,S30,S10
5,4,S30,S38
0,1,S30,S14
79,89,S30,S20
8,10,S30,S1
36,44,S30,S13
4,4,S30,S38
0,0,S30,S38
0,0,S30,S38
38,39,S30,S11
51,58,S30,S32
53,64,S30,S34
12,12,S31,S25
226,230,S31,S21
224,228,S31,S21
255,255,S31,S20
157,162,S31,S17
14,14,S31,S31
22,21,S31,S31
40,40,S31,S34
183,186,S31,S31
88,88,S31,S31
11,10,S31,S18
187,188,S31,S31
58,59,S31,S31
13,13,S31,S38
6,7,S31,S38
177,176,S31,S20
127,132,S31,S17
6,6,S31,S38
6,7,S31,S38
12,12,S31,S2
12,12,S31,S25
99,100,S31,S31
255,255,S31,S38
90,89,S31,S31
40,43,S32,S10
4,5,S32,S16
148,151,S32,S17
60,63,S32,S10
70,72,S32,S32
223,238,S32,S9
2,2,S32,S14
127,128,S32,S21
110,111,S32,S11
84,86,S32,S20
3,3,S32,S2
88,88,S32,S10
59,62,S32,S32
3,3,S32,S2
4,4,S32,S18
87,88,S32,S11
174,172,S32,S9
141,149,S32,S17
60,59,S32,S32
61,62,S32,S11
4,4,S32,S38
16,18,S32,S18
70,69,S32,S20
37,38,S32,S11
3,3,S33,S38
192,182,S33,S9
72,73,S33,S11
160,159,S33,S20
84,84,S33,S32
66,64,S33,S12
138,133,S33,S21
64,62,S33,S11
43,43,S33,S10
115,117,S33,S20
100,97,S33,S20
4,3,S33,S18
4,4,S33,S2
4,3,S33,S2
3,3,S33,S2
3,3,S33,S14
9,10,S33,S16
125,130,S33,S38
80,82,S33,S32
63,64,S33,S11
39,42,S33,S10
4,6,S33,S2
90,87,S33,S32
5,4,S33,S2
67,68,S34,S34
2,1,S34,S2
165,169,S34,S17
1,1,S34,S38
31,33,S34,S10
1,1,S34,S1
156,150,S34,S38
1,1,S34,S14
0,0,S34,S38
106,106,S34,S12
105,108,S34,S12
255,255,S34,S21
93,94,S34,S20
177,181,S34,S17
139,142,S34,S21
1,1,S34,S18
131,130,S34,S12
0,1,S34,S14
108,112,S34,S32
79,80,S34,S13
135,138,S34,S20
1,1,S34,S2
81,82,S34,S32
82,84,S34,S38
104,103,S35,S11
109,108,S35,S20
6,7,S35,S38
4,4,S35,S14
157,157,S35,S17
59,66,S35,S10
73,73,S35,S11
5,5,S35,S14
177,197,S35,S38
106,107,S35,S12
69,71,S35,S11
4,4,S35,S2
146,149,S35,S12
119,120,S35,S12
15,16,S35,S15
212,208,S35,S9
53,55,S35,S13
4,4,S35,S2
5,5,S35,S2
90,90,S35,S32
122,115,S35,S20
255,252,S35,S9
70,70,S35,S13
6,7,S35,S15
4,3,S36,S18
90,90,S36,S12
3,3,S36,S15
89,91,S36,S20
3,3,S36,S15
3,3,S36,S2
5,6,S36,S1
22,24,S36,S18
2,2,S36,S2
186,182,S36,S21
3,3,S36,S2
95,90,S36,S9
204,209,S36,S20
105,106,S36,S32
39,40,S36,S10
2,2,S36,S2
204,196,S36,S9
61,63,S36,S32
171,157,S36,S20
48,50,S36,S10
51,49,S36,S12
133,134,S36,S21
4,4,S36,S38
86,86,S36,S10
92,96,S37,S11
8,8,S37,S11
241,255,S37,S9
57,64,S37,S10
177,186,S37,S21
96,103,S37,S11
57,64,S37,S34
92,94,S37,S20
43,48,S37,S11
7,8,S37,S2
6,7,S37,S2
230,238,S37,S21
72,79,S37,S12
174,177,S37,S9
76,80,S37,S32
122,131,S37,S17
255,255,S37,S38
8,8,S37,S18
5,7,S37,S2
54,57,S37,S13
116,122,S37,S21
12,15,S37,S15
107,114,S37,S12
254,254,S37,S9
74,73,S38,S32
1,1,S38,S2
1,1,S38,S18
127,126,S38,S20
35,36,S38,S18
0,1,S38,S14
84,80,S38,S38
1,1,S38,S15
12,14,S38,S38
59,61,S38,S11
74,74,S38,S15
49,50,S38,S11
137,139,S38,S17
1,1,S38,S14
193,184,S38,S9
53,55,S38,S13
95,98,S38,S11
204,194,S38,S38
2,1,S38,S11
19,21,S38,S10
89,90,S38,S15
16,17,S38,S11
133,135,S38,S15
8,7,S38,S38
